ID,topics,text,question
s002p008s00184114e00191705,Balancing Family,some resources that you can look for if you're gonna be moving to a new location obviously ones online almost every place you gonna be station that now has like its own website that you can go to and on the home page usually have things to talk about the command with the surrounding area looks like housing options school options things like that also to you can reach out to fleeting family support center and they can provide you with those certain resources for the areas that you're gonna be moving to and those new locations ,What resources should I look for when I know I am moving to a location?
s002p008s00192821e00203028,Balancing Family,some things that you might experience or that for fall through the cracks when you're gonna be moving is just the movement of your household goods a lot of times you'll have certain things scheduled and the movers don't get there on time or it took them a little bit longer to pack up when they expected and so they're leaving a little bit later and then you're gonna show up to your new location and perhaps you're waiting on your household goods to get there and there was hick ups along the way with the movers to wear their truck broke down or they had additional loads they need to get so that the day that they originally projected as their delivery date of your household goods now it's going to show up a few days or a week or maybe two weeks later so you have to be kind of prepared for that think about that ahead and say okay if my stuff does not arrive on time what am I going to be able to do in the meantime until it gets here and there's a you know services and resources out there that can help you with that fleet family so support center can help you with that talk to your chain of command they're they're gonna have information that they can give you is a ,What kind of things may fall between the cracks when moving?
s002p008s00203728e00213912,Relocating,things that you should get ready before you deploy is gonna be your your household stuff so what are you gonna do with your household goods when you deploy if you're single individual more than likely you're gonna wanna pack all that stuff up and move it into a storage unit so that way you're not paying rent on a place that you're not living in anymore for six seven eight months however long you're on deployment that's money that you could essentially be pocketing in saving also to your finances so you want to make sure your financial stuff is in order do you have certain bills that need to be paid get those paid off also to is there gonna be reoccurring bills that you're gonna be responsible for paying how are you gonna pay those does it pay automatically or do you need to set up some sort of a lot meant to pay those wire on deployment because you may have connective itty issues and being able to pay things on time you just you don't want to leave any stone unturned that you're gone for an extended period of time that when you come back you end up with a bunch of different issues that you you didn't prepare for an advance ,What should I get ready before I deploy?
s002p008s00214704e00225512,"Balancing Family,Lifestyle,Military",stay in touch with your family on deployment is extremely easy now because of the way that of all the new technological advances that we have that we didn't have before new in the past and I had made a deployment this was even just in two thousand and two really in a way I was able to stay in touch with my family was weekly telephone call that we did at a pay phone bank that was there on base so you actually had to have calling cards and then you dial up and based on the time zone difference you hope you get a hold of somebody and then you talk with them until you're calling card ran out you know you did twenty minutes or so and then of course writing letters I was another way just keep in constant communications now I mean when you deploy you've got your cell phone you might be overseas but there's application that you can download where you can actually make video calls our phone calls you know using wifi and the internet you can still send letters home if you want you can use email you've got you know Skype and Facebook and video chat so it's actually incredibly easy nowadays to stay in touch with your family on a near daily basis than it was in the past ,"How do you stay in touch with family?
Does the Navy allow you to talk to your family?
How do you keep your connection with family?
How do you talk to family while serving?
What opportunities are there to stay in touch with people outside of the Navy?
What ways are there to contact your family?"
s002p008s00230428e00240221,Balancing Family,ways that you can ensure your family's taking care of all your way is make sure that your family knows the resources that they can use before you go on deployment so who is the commando ombudsman who can they get a call who can they contact when you're gone that a case they do need to get a hold of you this is their lifeline that they can call would be that that pivot point for you what resources are gonna be available to them while you're gone as far as you know medical dental educational stuff counselors career decisions things like that for your family so that's definitely something that you need to look at and make sure your family knows those resources and has those phone numbers of course the other way is just trying to stay as much communication with them as possible using things like your cell phone or applications you can download on your phone or your email or doing video calls things like that to to stay engaged with your family while you're gone ,How do you ensure your family is taken care of when you are away?
s002p008s00241214e00245215,Balancing Family,the best plan for your family if they have an emergency you're on your way is for them to you know make sure they have the phone numbers that they need a head of time so that they can address those issues obviously if it's summer agency they ought to be calling nine one one right but after that if they need to get a hold of you you know there's the commando buds men that they can get a hold of who has a direct link to the commanding officer and the CMC of that unit to then you know get a hold of you to try and get you home and they'll be able to use the resources like red cross or some other Avenue to to get you home if need be in the event of an emergency ,What is the best plan for if you family has an emergency and you are away?
s002p008s00250611e00264719,Balancing Family,military vacation or you know accruing leave it's routine so you get so many days per month every every month that you're in service you get X. amount of days and accrued your leave and depend upon your situation you can have sometimes up to ninety days of leave saved on the books if you've been on a deployment status for regular navy work usually only allowed to keep sixty days of leave on the books and you work with your chain of command in order to use that so you'll find that they'll be you know it several times throughout the year we are already going to get some time off whether it's a three day weekend because of federal holiday or it's say thanksgiving where you're given time off for that or what's also commonly referred to as holiday stand down during the the Christmas time and they had the new year's time frame usually given time off for that to where you probably don't even necessarily need to use leave the days that you're trying to use leave are usually normal working days that's where you're going to communicate that to your chain of command and ahead of time and ask for you know X. amount of leave it to go on vacation depend upon where you work they may regulate how much leave you can take at a certain time period I've worked some places where you know I could take thirty days off if I really wanted to they would allow me to do that no I never would do that because I know that I'd miss certain things I'd be hot be behind in the in the working position that I'm at but if I want to take thirty days I had no problem approving that have been other places where you know two weeks is like the maximum and that's probably all you're gonna be able to get in one sitting so you have to kind of plan for that and communicated to check ,"What is military vacation like? (length, accural rate, types of leave)"
s002p008s00271224e00275327,Balancing Family,the west the best way to to be happy with your time in the service is just make sure that you're enjoying what you're doing if you find yourself after a while just not really enjoying what you're doing you're coming into work day to day and maybe you've tried to make changes and it just doesn't here is not making a difference in that then perhaps it's time for you to look at a different Avenue to to go down this isn't for you you've been disenchanted and no longer want to be in the service of but more than likely you're gonna be able to find opportunities to stay happy and always find kind of the silver linings and everything that you're doing I understand that the work that you're doing is bigger than yourself there's a purpose in a point to why you're here ,What is the best way to be happy with your time in the service?
s002p008s00281014e00291315,Balancing Family,so if you're a parent you've got to be very careful with using some of the techniques that you've learned in being a military leader with your family all that's not gonna come across appropriately with them you know I've had guys that I've known that you know did instructor duty whether it was at RTC is a you know drill instructor or being at like dive schools a dive school instructor where you're pretty aggressive with the way that you conduct business with the students because you're trying to stress them trying to put them through a particular situation that's going to come out with a better result in the end you can't go home and then use those same tactics that you were using with you know boot camp recruits or a or a dive school student and use that on your son because he did make is bad you know you're gonna find that that is going to disrupt your family life so you have to make sure you you know you kind of separate your military life from your family life and don't let those those techniques conduct bland over us you can you can end up with some issues ,"As a parent, what habits from military leadership are helpful or problematic?"
s002p008s00292500e00300704,"Background,Relocating",so places that I've been import and I've never actually been station on a ship but I've traveled a lot not deployed in on exercises on a lot of different places those obviously include all over the U. S. you know of both east coast and west coast I've also been to Hawaii Guam Montenegro Croatia Bahrain Kuwait Oman Saudi Djibouti other places off the coast of Africa there Europe Germany England Britain so I've been all over the place and they're all those places I've been to have been extremely enjoyable ,"Where have you been in port?
What ports have you been to?
Where have you traveled?
Where have your ships docked?
Where have your ships ported?
Which countries have you been to on your aircraft carrier?
australia
tell me about australia"
s002p008s00301701e00305228,Relocating,things you should prioritise when you're moving to a new location obviously where you're gonna live how far away is that from where you're gonna be working what type of things are around that place that you intend on living as far as resources community services things like that you have a family then you definitely want to look at you will come to schools are in that area that your kids might be going to and the quality of those schools what type of job opportunities are gonna be there for your spouse as you move to that new location you're trying to pick somewhere to live so you want to kind of take all those things into perspective ,What things should I prioritize when moving to a new location?
s002p008s00310422e00321201,Relocating,when you get to choose whether you're gonna live on base or off base is really depending on where you're getting station and the command that you're at so that some commands and depend upon the size of the command what they have is resources you may have to live on base or even on the ship until you reach a particular rank or you know you're married and have a have kids independence then you know you're gonna have that flexibility to live out of town but as a single individual independent pawn your rank you might be kind of forced to stay on base or live on the ship but also depend on your command one particular place I was stationed out we were a small unit and even you know the E. three is an E. fours that were single were able to still get basic allowance for housing and live out of town because the barracks that were on the basis that could not accommodate the people that were station with our unit and the particular working hours that we work they were unable to meet galley hours in order to get those rations at the galley so they're also given basic allowance for substance so it's really just depending on where your station and what your dependency situation is ,When do you get to choose if you are going to live in post or off post?
s002p008s00322415e00332508,Relocating,deciding when to own in deciding when to rent really has to do with you personally where you're at financially and how long you think you're gonna be in the area you know if you think that you're gonna be station a particular area for several years and financially you can accommodate owning your own place and I would probably recommend doing that there's a lot of benefits to being a homeowner financially as well as just personally and you know as you get ready to leave that area you have several options you can either rent your place out and continue to make income while you're paying the mortgage down or you can go and try and sell it or you might decide that you want to rent because it's easier it's actually may be cheaper maybe you don't need a home because you're single individual wants all you really need is a studio size apartment and you're able to get away with that or you're not going to be in that area long enough to where owning some place to live just doesn't financially makes sense then you're probably gonna want to rent instead ,When should I own or rent?
s002p008s00344828e00353827,Relocating,new services that you're gonna find on a navy base differentiate based on where you're gonna be station you'll find that the larger navy bases pretty much have every kind of service you can think of right there on base I mean you'll have your medical you'll have dental you'll have shopping of places to eat there's an M. W. are there that can do you know extra curricular activities I mean there will be financial services on base counseling services people to do your taxes you know whereas when you get to a smaller base you might find yourself a little bit more limited and have to do things out in town in order to get those services so really just depends on where you're gonna be station but you know the navy's been done a really good job of providing you with a lot of service you need right there on base ,What types of services are easy to find vs. hard to find on a Navy base?
s002p008s00355613e00364713,Relocating,how often you'll have to move is really dependent on what kind of job you do you know in the community that I've been in I've seen individuals do their entire career here in San Diego they've just moved from one duty station to the next but because of the community being the EOD community there's several you a T. mobile units here in San Diego there's also Sir training unit which is considered the shore duty for U. D. folks here in San Diego so I've seen people do an entire twenty years and lived in San Diego their entire time they've just moved around from one mobile unit to another whereas depend upon other jobs you might find yourself having to move from one coast to the next or even overseas it just really is dependent on the job that you do and what your duty is and where you're at progress seen in your career ladder ,How often will I have to move?
s002p008s00371627e00380127,"Culture,Lifestyle,Military,Relocating",where do you can drink alcohol if you're deployed really depends on where you're deployed to some regions that you're gonna go to it's a dry area it's a dry region and you're probably not gonna be able to have alcohol there or if you do have any you're gonna find it on on base right and and the sea and that's the only place that you can drink it because you're not able to bring it out of town just because of that particular areas cultural you know norms rules and laws other places that you're gonna be on deployment you more than likely will be able to partake in and drinking alcohol so rich really depends on where you're going the best thing to do is just ask around two people have been deployed to that area before if alcohol was available or not and if it's something you'd be able to part ,"Can you drink alcohol when deployed?
Can I get drunk while on my ship?
Do you drink?
Does the Navy allow you to drink?
Does the Navy look down on alcohol on the ship?
How often are service members allowed to drink on deployment?
Is it possible to drink while serving in the Navy?"
s002p008s00384908e00393815,Relocating,of the things that I've seen people spend their reenlistment bonuses on that have worked out well has been them taking that money and invest in themselves and investing in into some sort of financial vehicle whether that be mutual funds stocks are just a savings account the ones that I've seen take that nice large reenlistment bonus and go out by the most fanciest car or new TV or some sort of other tangible object that's going to immediately lose value the second you drive it off the lot for the second that you leave the store with it that hasn't worked out great for them the folks that have actually taken that money and then good stewards with that and that bonus input in in some sort of financial vehicle to make that money grow in the long run they it's worked out better for them ,What have you seen people spend a bonus on that worked out well?
s002p008s00395816e00410412,Balancing Family,what kind of lifestyle you can afford as a junior officer is really going to be dependent on what your current financial situation is to begin with some people come into the service start out with nothing in their bank accounts where other people already have a nice nest egg built up so it's gonna be depending on where you're at starting out financially however you need to you know be good stewards with your money and make sure that you're not spending it on frivolous things because I can catch up with you in the long run you need to live within your means and make sure that your also putting some money away monthly to it for that for that kind of buffer that savings buffer and you can do that by already having certain money allocated from your paycheck before you even receive it go directly to a say a savings account or some other type of savings vehicle before you even actually touch that money and so that's what I'd recommend is is taking a percentage of your money from every paycheck making sure that you're paying yourself first by having to go to some sort of savings account and live within your means ,What kind of lifestyle can I afford as a junior officer without going into debt?
s002p008s00411502e00422814,"Finance,Relocating",be in the military you still pay taxes a lot of folks are under a misconception that you don't pay taxes when you're in the military you absolutely do you'll find those things on your W. two form that you're able to access and look at any time on the mypay website and you need to file your taxes just like anybody else files are taxes by the deadline that's do one advantage that you do have about being in the military when it comes to filing your taxes though is if you're on deployment during that tax season time frame you're unable to make those taxes or pay those on time to file your taxes you're given kind of a hundred eighty day buffer to get your taxes turned in after the date that most everyone else has to have their taxes done another advantage is if you're deployed to a non taxable region then you're not actually taxing your paycheck while you're there and so at the end of the year when you're filing your taxes you'll notice that you'll be in a little a lot less could be in a lower tax bracket because the income that you earn well you're deployed away from the states you weren't being taxed on that and you won't be taxed on that so it's kind of those are one two advantages that you have when it comes to taxes and being in the navy ,How do taxes work in the military?
s002p008s00423913e00434409,"Career Mentoring,Finance",when to worry about retirement or at least start thinking about it ought to be somewhere you know in your career could be early on it really just depends on what your overall goal is if you know that you want to make a career of the navy and you intend on doing a full twenty years then you've already started thinking about that early in your working towards those steps if you're for if you're at that middle point usually you're you've done ten years and now you're trying to decide to I do another ten to make a career in retired should I get out now well then you wanna have been thinking about that prior to hitting that ten year mark though if you made it past that then as you're getting kind of closer to those retirement time frames that's when you really need to start thinking about it and preparing there's different resources out there in training in schools at the navy offers to get you ready for retirement that you'll go to or do online so it really just depends on where you're at in your stage of your career and we need to really start thinking about those things ,When do I need to worry about retirement?
s002p008s00440704e00445812,Relocating,of one of the benefits you should take advantage of is going to be what the the navy has is the thrift savings plan and so that's where you're taking a portion of your money in your putting it away for the future and there's a variety of different funds that you can invest your money and you can do up to a certain percentage of your paycheck every month and that money's going to go away and you're not really going to touch that until you're you know later in your retirement years and that money is just going to grow and you should be contributing to that every single month so look into what new kind of benefits are being offered for the thrift savings plan the blended retirement system and take advantage of those things because you know you're not always going to be in the navy for ever you need to have some sort of nest dagen and savings plan built up for when you leave ,What benefits should take advantage of more?
s002p008s00450701e00460116,Relocating,when you're doing military travel the navy's going to pay for that is usually done through a system called DTS defense travel system so you're gonna put in your orders where you're going to figure out how much it's going to cost to fly you there if you need a rental car how much lodging is going to be you have a government credit card that you'll use and when you're on travel those things are taken care of you're saving your receipts and at the end of your travel gonna follow travel voucher in order to get reimbursed that money that was spent certain things you're gonna have to use our government credit for credit card for such as your lodging your plane tickets in your rental car and fuel but things like food and other items that you get for per diem that's just a flat rate that you're gonna get and you can use your personal you know card debit or credit card for those items once you file that travel claim at the end of your travel unit reimburse that money that you spend ,How is travel paid for?
s002p008s00461001e00465501,Balancing Family,some of the hobbies that I have time for our scuba diving spear phishing doing other things out on the water and another one is is hiking currently being station here in San Diego over the past several years I've been slowly whittling away on the Pacific crest trail so the Pacific crest trail is about twenty six hundred miles they go from the border of Mexico all the way to the border of Canada and when I'm able to take time I take some time off work I usually do about a week at a time on the trail and usually bang out anywhere from eighty to a hundred miles so currently I've got about four hundred miles that I've done on the Pacific crest trail and that's where the hobbies that I do I like to like to hike in due out outdoor activities ,What kind of hobbies do you have time for?
s002p008s00513518e00520321,Career Mentoring,there's been a couple people yeah there was one was in high school you know it was I was in ROTC in high school I was a lieutenant colonel retired you know special forces guy who is our instructor there's a lot of good lessons I learned from him and then my first duty station at that mobile unit there is a BMC there who really steered me in the right direction and give me a lot of good lessons learned that I still kinda used today ,"Who gave you the best advice about your career?
What is the best piece of advice that you've received?
what is the best advice you received?
what person helped you the most to get where you are today?
who was you best career counselor?
who was your ""go to guy"" regarding your career?"
s002p008s00555715e00562722,Career Mentoring,one way that you can tell somebody is going to be a good mentors their ability to listen to you and relate to you as you're talking with that individual you know if you're able to hold an actual conversation and have good communication with that person then you're gonna know that they're probably gonna work out as a good mentor for you if you're looking for that you know what is that what have they done in their career is it something that you want to mimic or mir and that's probably an individual that you want to look at as a mentor as well ,How can you tell if someone will be a good mentor?
s002p008s00564013e00570528,Career Mentoring,if you don't have a mentor the one way that you can find a good one is just find somebody who you admire in whose career looks very similar to the path that you want to take or you know is in a position that you want to eventually get to that's the individual that you should go to and try and start building relationships with communicating with and then eventually see if they're willing to take you under their wing and ,"If I don't have a mentor, how can I find good one?"
s002p008s00583613e00591227,Leading a Team,a way that you can tell on who you can really rely on is just observing those individuals during stressful situations you're gonna be able to see you know who's able to overcome that stress and who might buckle under the pressure and the people that buckle under that pressure those are people that you probably are going to be able to rely on very well and maybe you need to work with them in order to bring them up and the folks where those stressful situations occur and they're still able to move forward and stay focused and get the job done those of the individual that you know you're gonna be able to rely on in future sits ,How can I tell who I can really rely on?
s002p008s00595309e01003606,Career Mentoring,so if I said I listened to from others that help me get advanced was understanding how the advancement process works you'd be surprised how many few people really quite understand how or what it takes to get advance you know who's looking at your record to that audience is what things you need to do what career milestones you should be heading how to separate yourself out from the pack and really make your your package as well as yourself shine and so you know some of the first advice I was given was making sure that you understand the evaluation process how to write good evaluations for not only yourself but your people because that's what's going to ultimately help you get advanced ,What advice did you listen to from others that helped you advance?
s002p008s01021124e01031422,Career Mentoring,some of I said I was given that I wish I really what it took was when I first got station here in San Diego and I had for your orders which then ultimately turned into five and a half years at the same place was I was told you know Hey you should probably go out and and get yourself a house you know financially I was capable of doing it I was married I had two kids however you know we were renting the location that we're out wasn't bad it was very quick commute to work but everyone around me was buying properties and I was like I really don't want to get into that because I know I'm gonna probably be leaving soon I don't want to have to do with those responsibilities when I'm gone now in retrospect looking back I would have been able to get in when the housing market was extremely low here in the San Diego area and what of doubled in by now almost tripled the income that I would have invested on that property so that's something that I really kind of kick myself for not having listened to back in two thousand and two that you know now and twenty nineteen I probably should have done ,What advice did people tell you that you wished you had heeded?
s002p008s01034409e01050327,Casualties and Suicide,the way to respond to adapt death odd your commander on ship is you know obviously be respectful about it have have sympathy for those that are Avenue that were maybe close to that individual if you weren't and understand that they're going through some things that they need to get help with and be taken care of if they need to see other resources like counselors or some other site type of support system then you know you need to help them out and deal with that but the biggest thing is just be respectful as well as let the chain of command handled the situation and and don't try and step outside what your job or lateral limits are with posting things on Facebook or social media before the chain of command actually has the opportunity to address the love ones first I've seen that happen before because now we're in this digital age where things can happen instantaneously where somebody was either really hurt or even had died and the family found out about it via social media before the chain of command actually had the opportunity to either show up in person or call them directly and let them know that's definitely the wrong way to go about it so just make sure that it's being handled at the appropriate level and that you're respectful through the entire process ,How should you respond to a death on the ship?
s002p008s01053505e01060414,Casualties and Suicide,the way to respond to a suicide at your command is be respectful of that situation again you don't understand it you don't know who is close at individual you probably don't know all the information behind why that person did what they did so don't pass judgement don't make offhand comments or remarks because you don't know who's listening don't joke about it just be respectful make sure that those that were directly affected by it are getting the help and support that they need ,How should you respond to a suicide on the ship?
s002p008s01061607e01065106,Casualties and Suicide,there are several resources available to help sailors with loss or grief some of those are directly their chain of command and their superiors they can be that first line of of support an effort to help them get through that tough situation others also the chaplains that are available and they're very well versed in skilled in counseling in dealing with kind of loss and grief there's also resources at your family fleet support center where they can help with the counseling peas or get those individuals to the right resources that they need to deal with that loss ,What resources are most effective to help sailors deal with grief or loss?
s002p008s01070328e01075700,Casualties and Suicide,the way that I would handle a sailor who's become less effective due to loss or grief is first of all understand where they're at in their grieving process you know that process is different from not for everybody some people are able to just continue on like nothing's happened where it takes other people little bit longer to grieve and you need to understand that you need to be accommodating for that but also not so accommodating that is detrimental to your mission objectives so you're gonna have to come to work with that individual and really find out if they are getting the support that they need what do they need to do to get to the next step in their grieving process but don't feel like you don't ever try and Russia feel like you need to rush that individual either because that's not your responsibilities to rush them through the grieving process is need to understand where they're at and how to get them the right support and make sure that it's keeps them on track and it's not causing issues with mission objectives ,How should you handle a sailor who is less effective at their duties due to grief?
s002p008s01084619e01093911,Casualties and Suicide,if you're talking with an individual and they're starting to give you those indicators that they're having thoughts of suicide the first thing is you know don't leave that individual loan trying talk with them you can even ask them directly have you thought about hurting yourself or anyone else around you start to see if if they're really gonna tell you most the time you'll find that if somebody's really thought about it they're probably gonna tell you that they have they're gonna give you indications that they have started thinking about that and then obviously don't leave that personal loan take them somewhere to get help whether that's to medical whether that's to the chaplain with us to some other sort of counseling function but you know it's not your job to fix that person right then and there you probably don't have the skills necessary to do that your skills are still listen be a good listener ask questions and then get them to the help that they need ,How should you respond to someone who has thoughts of suicide?
s002p008s01105425e01113307,Casualties and Suicide,I do know several individuals having worked in the navy that have either passed away or been seriously injured and just has to do with the kind of line of work that that were in in the communities that I've worked with now that's not very common with other jobs in the navy you know maybe you'll have somebody you know Dyer lose their life because of something out in town like a vehicle accident or something along those lines so really just kind of depends on the community that you're in for me personally yeah I'd I know quite a few folks that have passed away or been seriously injured but that's very specific to the line of work that we do ,Have you known someone who died in the Navy? (or seriously injured?)
s002p008s01132922e01133907,Casualties and Suicide,there's two people that I know that I've talked with worked with in the past that later on did commit suicide ,How you known someone who committed suicide in the Navy?
s002p008s01140219e01154605,Casualties and Suicide,in order for you to really tell the difference between somebody who could possibly be a suicide risk and somebody's just having a bad day is you have to actually know your people your prior to that occasion happening so you really got to know is you know Stephen Smith for example is is just a bad day for them or they really out of character and you're noticing a habitual pattern that they're coming in to work every day not really themselves when normally that individuals very bubbly person or energetic current views yeah stick and over the last few days they just haven't been and they're starting to kind of give you these indicators where they're talking about you know things don't matter to them anymore they're giving away things that you normally would think they would give away or they're having issues at home and that's affecting their their life at work so you have to really kind of understand your people to first figure out if in fact that's just an individual having a bad day or if they're starting to show some sort of you know suicidal tendencies there and if you're concerned as you should be is the leader you should talk to about it regardless even if the proof is just having a bad day you should still talk to them to find out why they're having a bad day and if you're also noticing some of these flags at two you seem you know going down the wrong path then you need to definitely pull that person aside and talk to them let him know that you care and listen that's the biggest thing is asking a few questions and then just let them talk let them vent let them get that grief off and listen to what they have to say and then from there make the decision if you need to get get more support for them or if it's just you know a bad day and it's something that's going to be rectified tomorrow ,"What risk factors should you look out for, to identify a real suicide risk from person having a bad day?"
s002p008s01165600e01174923,Casualties and Suicide,options that you have to work with the sailor who is sick and sometimes maybe for long periods of time is working with your medical department to make sure that they're getting taken care of in the right approach you obviously want to make sure that the individual is in just trying to get out of work by claiming they're sick all the time that's something you can have with those discussions with your medical department and follow up with them find out what information they can tell you based on HIPAA laws in those kind of things and they might be able to say yes this person is going through this are there having this particular treatment plan which consists of this and that way you're aware and you can make those changes and adjustments to accommodate that individual but you just need to kind of work with that individual as well as the medical department to figure out you know how we can get this person healthy again an operating at their full potential ,What options do you have to work with a sailor who is sick frequently or for longer periods?
s002p008s01181022e01190622,Casualties and Suicide,one way that you can encourage people to talk about suicide or thought that they might be having is making sure that you've already foster that kind of culture within your organization that they understand it's okay to get help it's okay to talk to other people about these thoughts that they're having because there are support networks out there that they're not gonna be ostracized if they start bringing these type of thoughts or ideas up and that there's a support network for them and the only way to do that is by already lane that groundwork down that Hey you know just because you're thinking this way that's not uncommon there's a lot of people that have those type of thoughts some people even go through an act on those thoughts but before that actually happens know that it's okay for you to come and talk to somebody about it and that we have the support network to get you through that so you have to kind of lay that groundwork early on that it's okay to talk about and to get help ,How can you help encourage people with suicidal thoughts to talk about it with others?
s002p008s01192101e01200128,Casualties and Suicide,if you're dealing with an individual who you feel as a suicide risk and you know that they have access to items like guns or other dangerous materials is ask them if they're willing to you know turn that kind of object or those things over there's policies in place now that your command has your commanding officer is able to take custody of those type weapons to hold on to them for a brief point of time that individual is safe and they feel safe if they're willing to do that than asking for it other than that kind of continue to talk with that individual and and find out what you know if they're planning on hurting themselves and then get them the support that they need ,What should you do if someone might be a suicide risk and you know they have easy access to guns or other weapons?
s002p008s01201128e01205006,Casualties and Suicide,you should get navy resources involved when there's a risk of suicide immediately as soon as you possibly can if you're done a fine these risks it perhaps the individual himself as you've been talking with them has told you that they've had these certain spots or have an actual agenda you know what that individual know that you care listen to him don't leave them alone ask him if you're able to take them to seek help whether that's to medical or the chaplain or some other kind of resource but the biggest thing is is get them that help that they need immediately before it turns into some sort of a snowball effect that's hard to come back from ,When should you get Navy resources involved with a risk of suicide?
s002p008s01214612e01222313,Casualties and Suicide,so you know if you're trying to figure out when to do a formal report for a possible suicide risk your best resource to go to is going to be your command suicide prevention coordinator that individual has been trained and understands the resources of when to report they also have points of contact at medical chaplain fleet family in order to get support for the individual who is possibly at risk so go and talk with your suicide prevention coordinator and they will guide you through using the binder and resources that they have on when and how to make those official reports and who those reports need actually go to ,When is a formal report necessary for a possible suicide risk?
s002p009s00001109e00011727,Admin and Evals,one of the new administrative tasks that you have to do is a leader is up figure out what it is you're leading you know why why are you in the position that you are so you need to understand fully what your job is that's probably going to require you to read several documents several guiding principles so you can fully understand what your job is and how you are helping out the organization as a whole and then the other ministry of tacit you gonna deal with as a new leaders just understanding your people so probably having to get into their records and research what their background is what kind of previous training they already have what areas maybe they need to get trained on based on the job in this time is that they're now going to be doing you're gonna also have to be recording their successes and failures when it comes time for evaluation periods in and helping out with writing there of you either house so some of the very first task you're gonna have is is understanding your people understanding your job and you know we do that is is reading and and getting educated in those areas ,What new administrative tasks will I need to do as a leader?
s002p009s00013001e00022624,Admin and Evals,one way that you can make paperwork go faster is trying to streamline the process and figure out areas to reduce those administrative burdens that's a direct order coming from department of defense is a major priority for all forces globally is reducing administrative burdens so if you find yourself doing certain paperwork that you feel is just not necessary anymore maybe there's a better way maybe this can be automated or done via computer and sent via email as opposed to something I have to print out sign in route and find those innovative solutions and bring those up your chain of command and they should be accepting of those since they've got overarching guidance no from the top down that we need as a whole to reduces administrative burdens just figure out a way to streamline those processes and make things more automated to to reduce the time that it's taking you for that paperwork ,How can I make paperwork go faster?
s002p009s00024114e00042228,Admin and Evals,the the first thing that you've got to do if you're trying to write an evaluation on somebody who's really deserving he first got to figure out who's the audience that you're writing this for and he's gonna be looking at it because different audiences there be reading this evaluation are gonna be looking for different things as well as where that person is actually in their career you know an individual who's any for their certain expectations that they should be achieving certain Qualls qualifications are milestones at that level as any for as opposed to when somebody's saying E. six they should probably already have certain things achieved now we're looking at them a little bit differently so you need to understand who your audience is that your writing this evil for and right to that you know is as a junior person that you're writing on someone who's probably need three E. for even the five you know it's probably more technical base that you're writing their valuations on how are they doing in their job how are they improving technically as well as some other leadership skills as an individual moved up in rank and now you're writing east sixty thousand chief he vows and hire new what's most important now is how are they leading are they having an impact on the command in the navy as a whole and how are they professionally developing their subordinates and where the achievements of their subordinates so in in a leadership position no your success is derived directly from your subordinates success so if your subordinates aren't being successful in your family as a leader and so the way that you can show that any valuation time is by you know making sure that those things are captured in those people's evaluations as well as making sure that you're writing the writing the eve al to the level of the audience is going to be looking at it ,How to write an evaluation of a sailor who is truly amazing and must be promoted?
