ID,topics,text,question
s001p029s00140880e00143650,"Culture,Lifestyle,Military,Relocating","when you're deployed. There are a lot of things that you can do when you're on deployment. One of them is, uh, drinking alcohol. Um, you have to be of the age limit. Um, the correct age limit with a valid I D. On. Ben, you can consume alcohol, just making sure that you are listening to the rules of your command while you are on the deployment.","Can you drink alcohol when deployed?
Can I get drunk while on my ship?
Do you drink?
Does the Navy allow you to drink?
Does the Navy look down on alcohol on the ship?
How often are service members allowed to drink on deployment?
Is it possible to drink while serving in the Navy?"
s001p029s00145613e00152507,Relocating,"some people when they're in this organization, the Navy, they receive a bonus. Um, I have a witness. Sailors receiving the bonus and buying homes, and that has worked out in their advantage. Um, other things that I've seen them purchase is land, um, in the in there home of record, and that has also worked out for them.",What have you seen people spend a bonus on that worked out well?
s001p029s00173727e00175813,Balancing Family,"a junior officer can afford a very moderate lifestyle without going into debt. Um, knowing ah how to spend your money on not living beyond your means could be very beneficial for junior officer.",What kind of lifestyle can I afford as a junior officer without going into debt?
s001p029s00191903e00195333,"Finance,Relocating","in the military the way taxes work. First off, if you're obviously you're working, so your federal taxes are always paid. Um, your state taxes are paid from your home of record. Um, one of the amazing things about being in the military is that you get to go to the commissary and the exchange and your taxes on everything is tax free.",How do taxes work in the military?
s001p029s00200800e00203993,"Career Mentoring,Finance","in this organization. We have to understand that one day if we decide to, we're going to retire. If you are planning to stay anytime past 10 years, you should start thinking about retirement. Um, it's very important. It's a very it's a very important part of your career and your life. So my suggestion to you would be if you decide to stay in this organization anytime past 10 years, it is time to think about retiring from this organization.",When do I need to worry about retirement?
s001p029s00205577e00213780,,"Well, there are a lot of benefits in the military. Um, for example, um, if you are, um, in a place where you can use your military I d and receive 10% off of certain things. One of the main benefits in the military is your medical benefits. Um, that is so important. Taking care of your health. Um, taking care of your family's health. Very important on one of my suggestion would be to take take advantage of your medical benefits, medical and dental benefits.",What benefits should people take advantage of more?
s001p029s00232480e00243693,Relocating,"When you are traveling in this organization on your first arrival to your new command, you are signing up for a G T. C C. It's a government travel credit card. Um, that is how you traveled now going to different trainings. I'm going to different schools. You use your government travel card. Um, once it is opened, um, you sign off on it just like a regular credit credit card. And when you're due to go to training or travel, they open the your command. They will open it up, allowed to use it for however long you're gone. When you come back from travel, you turn in all your receipts, all your paperwork, and then they turn the card off so that you can't use it for anything else. One of the other things they use when you are traveling. In order to use that government travel card, you have to sign a page 13 saying that you would only use it for travel and food purposes, and then you will not use it for anything else.",How is travel paid for?
s001p029s00244973e00252260,Balancing Family,"some of the hobbies that I have time for. Um, in my spare time, I am a health person, health and wellness person. I love to work out. I love fitness. So I make time for working out, lifting weights. Um, going to the gym. I also make time out for things like walking with my family, um, cooking in the kitchen, making healthy meals with my family.",What kind of hobbies do you have time for?
s001p030s00002940e00012277,,"some of the signs that we should look for. That might mean that there's discrimination after a sexual harassment or sexual assault. Reporting is, um, sailors, um, not being included. And you see exclusion, Uh, maybe different, uh, behaviors of the sailors who did not make the report, But they know what happened. Um, other issues would be from a leadership aspect. If the evils are written differently and you have to go in and speak on behalf of the sailor, um, these were some of the different, uh, behaviors that you can, uh, see if there's, ah, discrimination.",What are signs you should look out for that might mean there is discrimination after a disagreement/harrassment?
s001p030s00014983e00030407,Sexual Misconduct,"what I do when I am giving sailors a failure evaluation is, um everything starts with a package. Ah, paper package or or a conversation? Andi, when you're looking at the sailor, when you're looking at the package that the paper package that is representing the sailor you make sure that you are selecting, choosing, um, having the conversation about the best sailor for the position, the job? Um um or for any possibilities of doing, um, the job, making sure that yeah, you are selecting the best person. Or like I said, having the conversation about the best person not using, um, uh, their behavior or anything like that, making sure that you are being honest first with yourself and being honest with the conversation that you're having about the same sailor.",What do you do to avoid bias when evaluating sailors?
s001p031s00002840e00014250,Casualties and Suicide,"when responding to a death on a ship or at the command. Um, mhm. You should respond with as much compassion for the member as possible. Um, making sure that you you have empathy for that sailor. Um, that has lost a loved one. Or, um, if there is a person, um, on your staff who has passed away, um, allowing the sailors to who who have witnessed it or have been a part of it to grieve. Um, making sure that we have things in place. Um, for example, counseling, uh, chaplain services, Uh, and things of that nature. Um, death is very hard to deal with, Um, for for anyone. Um, but having processes and plans in place for things like that are important for everyone to cope and to deal.",How should you respond to a death on the ship?
s001p031s00015760e00030770,Casualties and Suicide,"responding to a suicide, uh, is it's hard, um, and very emotional. Um, when you are responding to a suicide, you have to make sure that you are prepared, Um, by putting processes in place and plans in place, um, here in the organization, we have different, uh, suicide awareness, training and, uh, processes that the leadership has planned. And we have to share all of that knowledge with our junior sailors up and down the change up and down the chain. It is very important to make sure that we are prepared for suicide. Um, because it is very emotional. We would also allow the people who witnessed, um, the suicide, um, allow them to grief, allow them thio a 10 chaplains, chaplains, services and, uh, counseling sessions.",How should you respond to a suicide on the ship?
s001p031s00032050e00033910,Casualties and Suicide,"the resource is that I would recommend to deal with loss. Um, and death would be fleeting. Family service, support center, military, one source and our counseling and chapel in services.",What resources are most effective to help sailors deal with grief or loss?
s001p031s00035160e00044220,Casualties and Suicide,"when we are dealing with a sailor who has lost a family member or lost a peer or friend do thio death? Um, the way we should deal with them is to allow them to grieve. Um, there are different areas of the command. Um, like I said, suicide awareness training, but allowing them to grieve with maybe having them, uh, to have a day off to take some time? Um they are. If they have leave, we can put them on leave so they could take some days Thio grieve and then setting them up definitely with counseling and chaplains services.",How should you handle a sailor who is less effective at their duties due to grief?
s001p031s00045370e00053850,Casualties and Suicide,"responded to someone who has thoughts of suicide. The first thing you do is, uh, listen, listen to their conversation. Make sure that they're safe. Um, just allowing them to talk and then making sure that they have the resource is that they need to speak to someone. Um, there are a number of hotlines, um, Chaplain services, uh, military, one source and fleets, Family service center, tools that we can give that person who is thinking about suicide. But the most important is to listen to them and don't leave them alone.",How should you respond to someone who has thoughts of suicide?
s001p031s00065510e00075970,,"at every command. Um, during the check in process, um, you should be given a card with information on it for your leadership and your suicide awareness coordinator. There are also hot 1 800 hotlines that are given to every sailor, um, at the check in process. If you come across someone who is speaking about suicide or and you're concerned about their behavior Um, And there you're having conversations about suicide. Um, you want to make sure that you have all numbers, all the suicide awareness coordinators number either in your phone on your person, Um, and making sure that you are reaching out to the triad, uh, and your leadership so that every plan that you have put in place can be executed for that member or that sailor.",How can I get a plan in place to help ensure a suicidal person has someone to contact?
s001p031s00081110e00091170,,"I have known someone who died, Um, in the navy, One of my close, uh, chief friends, Um, a few years ago, when I arrived at my command and u med, uh, I met a young chief who likes to ride motorcycles, and after 30 days of being there, I met him. And then two weeks later, he was in the hospital because he had a motorcycle accident. Um, after that, we became very close. We actually, Yeah. Chief together to care of sailors together. Ah, year later, he was coming home from a motorcycle event, and he was actually hit by a truck and died on the spot. Um",Have you known someone who died in the Navy?
s001p031s00115650e00124300,Casualties and Suicide,"So I have been in this organization for almost 20 years, and we every day learn about Well, when it's time, we all do our GMT and we learn about suicide awareness. Um, while I have not, um, known anyone that has been close to me who has, uh, committed suicide, I have heard of different people committing suicide. Um, it's a very, uh, sad and emotional, uh, time when you hear of someone in this organization that has committed suicide.",How you known someone who committed suicide in the Navy?
s001p031s00130720e00140760,,"some of the risk factors that you should look for when, uh, you think the behaviors of suicide may be evident? Um ah. Person who, uh, talks about how the world would be a better place without him. Um ah, person who may have ah had a tragic accident losing family members on loved ones. Um, paying attention to a person who has maybe shut down because of different things that are going on in their lives. Um, making sure that you're having conversations, um, giving them different tools and resource is to thio to use when something traumatic or uh has happened in their lives hoping","What risk factors should you look out for, to identify a real suicide risk from a person having a bad day or rough patch?"
s001p031s00142680e00154570,,"asking someone, Um, if their suicidal can be a bit uncomfortable for you and for maybe that person one way and I believe is a great way to ask someone is Are you okay? Do you think you're gonna hurt yourself? Um, that is Ah, very calming way of asking themselves, um, asking a person if they want If they may, uh, if they feel suicidal or if they feel like they may commit suicide or hurt themselves. Um, the word suicidal can be, uh, a little harsh. So changing your Burbage and saying things like, Are you OK? Um, do you want to be left alone? Uh, are you safe? Um, do you feel like you may hurt yourself? Or are you thinking about hurting yourself? Those air, Some of the common ways and calming ways toe. Ask someone if you feel that they are suicidal. Sure.",What's a good way to ask someone if they are suicidal?
s001p031s00161510e00172570,Casualties and Suicide,"true. Sometimes it's, um it's tough. Thio talk to people who have suicidal thoughts but having the conversations, um, listening to someone, um, tell you their story or what? Their feeling that would help them Thio maybe be more open to receiving help. Um, and some of the things that you could do Thio help them would be to offer, uh, chaplain services, Fleet and Family Service Center. Uh uh, the 1 800 suicide awareness hotlines. And but it has to start with listening to them first, um, listening to their story, Um, what they're going through, um, meeting them where they're at, um, and then sharing with them. Um, the different resource is and tools that they can use, uh, to help them. Um, if they are having, uh, suicidal thoughts.",How can you help encourage people with suicidal thoughts to talk about it with others?
s001p031s00180010e00190170,Casualties and Suicide,"if a person that you know is having, uh, suit of suicidal ideations or thoughts or feelings or conversations And did you and you know that they have weapons, uh, at their home or on their person? The one thing I believe that you could do is stay with them, stay with them, have someone, uh, meet them at their home or wherever you believe that they have these, uh, items. Um, it is very important. The number one thing is to stay with them and don't leave them. Ah, lot of people, uh, when they are having suicidal thoughts and ideations, one of the things that could help them or save their life is that you didn't leave them. You were. You were there listening and having a conversation with them.",What should you do if someone might be a suicide risk and you know they have easy access to guns or other weapons?
s001p031s00200120e00205050,Casualties and Suicide,"when someone has the risk of suicide. Um, for me, the first thing I would do is as soon as I realized that I want to get someone involved right away, Um, whether it be the chaplain, um, the suicide hotline, the suicide coordinator, um, fleeting family services and or military one source. The conversation, um, has to be had, and the resource is have to be implemented right away. So any time at the start of any risk factors or thoughts of suicide, getting someone involved right away is very important.",When should you get Navy resources involved with a risk of suicide?
s001p031s00231150e00243200,,"thanks. Yeah. When dealing with grief, there are ah lot of ways to deal. Um, one of my first ways to deal with grief is to talk to someone, uh, in this organization, there are no really wrong ways to deal with, uh, grief. One of the things that they encourage, um, is counseling. Um, I recently just lost my father. And, um, the command right away reached out and asked me if I needed anything. And one of the recommendations was a counseling. And we reached out to military one source, and I am actually in counseling right now. Grief counseling. Who would have thought that there's such a thing? They're counseling for everything. And now they have a grief counselor. And once I'm done with that, if I still need more counseling, one of the other resource is that we can utilize for counseling is Chaplain services and fleeting family services.",What are some good tips for dealing with grief?
s001p031s00264580e00275910,Casualties and Suicide,"If the Navy, uh, sailor has a sick family member, there is a process called a humanitarian, uh, orders. And what happens is that the member is allowed Thio go to that family member, for example, if a member is living in Oklahoma, but their home, a record and their parents is here in San Jose, they will be authorized to transfer here household goods and everything and live with here with their parents and take care of their parents on a humanitarian set of orders for one year. After one year, the orders are completed, and then they are reevaluated, and then they go back to the fleet or back to wherever they were in the beginning. But if a family member is sick, there is a set of humanitarian orders to take care of that family member. The Navy authorizes that he",What options do you have to work with a sailor who is sick frequently or for longer periods?
