ID,topics,text,question
s001p014s00405201e00421511,,"What things are there for you to do on a ship while a river ships on Cold War ships for a reason? You're served the country. So one of the things is not there. Sure, sure. And serve the country mission. You're awesome. What's every shitty has some pipe off Jim or some pipe off recreational activities on dhe. And he's a smart phones being. The reason you get a degree, that's a lot of fun. You know, you're not gonna have that much time off between watches. You're standing a watch and then won your division running your department. Same understanding watches. So there's very little three time. Wash your underwear in Fort on the same thing in Port Hole. Hanley war from our head or whatever. If you're home and you cause trouble","What things are there for me to do on a ship?
How do you cure boredom on the ship?
Is a ship boring?
What tv shows do you watch?
do you watch tv or movies on a ship?
how do you cure boredom on a ship?
if I am at sea, what can I do to relax?
is there free time to do stuff on a ship?
what do you do for fun on a ship?
what kinds of break activity is there at sea?"
s001p015s00001818e00002026,,I am married.,"Are you married?
Being in the navy, is it difficult for you to have a relationship?
Do you date?
Do you have a boyfriend?
Do you have a girlfriend?
Do you have a significant other?
Do you have any kids?
are you in a relationship?
are you in love?
are you single?
do you date?
do you have a girlfriend?
do you have a lover
do you have a significant other?
do you have a wife?
have you got a spouse?
how many times have you been married?"
s001p015s00002422e00003428,"Background,Balancing Family",I have two Children. My eldest is grow on. My son is,Do you have any kids?
s001p015s00003711e00004213,"Background,Balancing Family",I have three brothers and one sister.,"Do you have siblings?
are you an only child?
do you have any brothers or sisters?
how is your relationship with your brother or sister?
how many kids in your family growing up?"
s001p015s00011502e00014120,"Background,Balancing Family","I have always wanted with odds personally on what I got married way had Bob. Mom passed away. We had three traveler controls, which I have right on my feet. When I was single, I did not have a that's that's very hard to manage.","Do you have any pets?
Do you like cats?
did you ever own an animal?
did your parents allow you to have a pet?
do you have a cat?
do you have a dog?
do you like animals?
do you like pets?
have you had a pet?
were you responsible for a pet?"
s001p015s00021000e00025301,"Balancing Family,JobSpecific,Lifestyle","much free time did I have during my career? That much is, if underway your other way? Obviously, that's 24 7365 And you're always on board the ship on, then import as bad. But you're principally important. You're tied to your shit. You're always there. And then, well, short duty. That was the most free time I've had. But I was pretty much longer My job or I was a student at the Naval Force Graduate School.","How much free time do you have in your career?
Are you busy in the Navy?
Do I have time to have a personal life and have a career?
Do you have any free time in the Navy?
Does your work allow adequate free time?
Does your work allow you free time?
How busy is your job?
How much time does your career allow you to have at home?
How often do you have time to yourself in your career?"
s001p016s00002600e00015026,Balancing Family,"being a leader. Give me the flexibility to alter my stable. So that's a double edged sword. Short answer is yes, George. Whole schedule. However, if you are first long bound brow a your nose Look, you're not gonna know the workout. So the old adage that one of my executive officer passed on waas letter what time chips were knocks off? Marchal, go home. But if that means you need 5 30 the next morning. Sure, you finish the war. So it is. He was a big fan of center right home. We're in imports. Do you with their family to be with their friends so they know they are off unnecessarily sticking around. People are really the best way to do things. I thought I was lying about the schedule professional.",Does being a leader give you flexiblity to alter your work schedule?
s001p016s00021128e00043613,Balancing Family,"I was being later change. Lost on effect. You're in charge. You're gonna start it off CEO shits. Yeah, there's also It's your responsibility. You think you can get away with some leaving? Literally. Please. Please, Max. I understand, though. That ships who was our life goes on 24 7365 was a without you. Do you have have you put in place love checks and balances? Do you trust your number two your executive, Also from the ship and get the ship on the way if, uh, leader runs is bullshit into ST Thomas Virgin Isles. We dropped the hook swinging on all get Theo on as tenant told, move the ship. Okay. Our master came out move the ship because we were in the swing pattern for the cruise ship. That was not supposed He came in and had we not move, probably with swat. So that's always want on. Move your ship. Your washing so you could affect your travel. You know, as tv opposition. Go on travel, travel. And I'm also saying in my time, I've seen many officers that ever left the ship that I was one of 3/2 is that No, I did not enjoy. I have never left his ship. Commander never made a pact on. And, uh, you know, your dad. It's your wife or life else.","How does being a leader change your lifestyle?(frequent travel, irregular hours, family difficulties etc)"
s001p016s00050611e00065128,Balancing Family,"those possibilities. My personal life. We're gonna get called. You're going to get a call Friday. Right? You're standing orders, right? Lawsuit? Mission covered. A lot of ground loss is gonna come this one time. It's gonna be this one command duty officer who is going to say, You know, he's never You want that? You want to be called rather forgive this Aman and trips on far. You know what? You want to peak all you will be called. So when that happens in this present day so far, it's yourself Throne. Word for word from all the families. Traditionally. So, uh, you always walk on. You just have to, uh, manage expectations. You gonna let your styles family? No, that's gonna get a phone. Nobody's gonna get a phone call tonight. They get a whole call this weekend. But imagine what dishes and dissipate that or it's",How do your command responsibilities affect your style in personal life?
s001p016s00070702e00081801,Balancing Family,"what it serves. Trying five little Larry out for the family reporting to duty station. A lot of resources available to you, Uh, especially in this day and age with the Internet. First, you know simple things like realtor dot com. We'll be able to tell you right use of school. So if you have a family, that's the number one priority is getting into a good safe school district, so you could use that used the Internet resource is that are available to There's going to be at the base, be command representation to help you. But frankly, there just looking at the Internet, which you yourself now look at. But I would downplay Family Service's. They'll have a lot of people. These dildos have lists. Every duty station will have Family Service's center. FSC will have rentals available on way. Start there if you have time to get",What is a good approach for selecting a new duty station in terms of finding an area for my family to live in?
s001p016s00094215e00112728,Balancing Family,"so the priorities for picking housing? Uh, that's simple. There, you know you're married. You have kids, then, uh, happy spouse. Happy life, uh, has always been a good package Thio, Lou Bott and then as faras kids getting school districts. But frankly, there you can find those on the internet. Realtor dot com, for one will tell you what the school district's are. And then you just do a circle search out from there and figure out what works for your budget. One look safe. You know the dot com You can plug in all kinds of parameters to drive shopping, lifestyle, coffee houses, et cetera, et cetera, and they'll show up on the back. And I'll tell you, you know, yeah, there's a reason that house cheap because high high crime area I want to pass on that one because you want to know that your family is safe while you're gone. Um, if you happen to get assigned overseas specifically, there are the danger roussanne anyone, the med or over one. That is an exception. Fifth fleet. Uh, you might have a choice to live on the base. I would say base housing safe. Okay. You don't have to worry if you got a new family, you've got a young young Children. Well, basically, it just takes that strain a way of not knowing. Are they sick? Well, yeah, We're gonna be safe, okay?",What are the things I should prioritize when picking housing?
s001p016s00114413e00124315,Balancing Family,"So when my saying right now, maybe is the exceptional family, remember? Four grand. And if their special needs, then they will keep you in the area that you need to be close to a hospital. Uh, just for instance, one of my shipmates is, uh, five boys, and they all had a congenital defect in stomach lining and had to have special food bags. Just eat to stay alive and so he could have deployed. You could not ploy overseas. He needed to be in an area where those food bags were available. So exceptional Family member planning. If you have that that's applicable to your family, then the Navy is gonna go out of its way. Make that happen.",What options do you have to transfer or change if you or your family needs it?
s001p016s00130117e00143128,Balancing Family,"So, with regards to what's called the silver bullet towards myself had a silver bullet tour. I took a ship from my second ship from San Diego to you. Just get your pad and then wind up living in Japan for much closer to years. So as a result of that, I got a silver bullet. I was allowed to go. That's why my soul So regarding that it was hard shipped off. Anyone with a family doing that. So But you gotta think it through, you know? So for two years of pain of living onboard a ship that goes to Japan, you know what I get? Well, I got to go, Mom. Hey, Capital for? Yeah, I met my wife there. That's a lot of four that was learning the head. That was more of it on the ship while I was out there. I got to see all hope was to Pacific. Had to see every port there was. I crossed the line twice, three times, uh, four guys came back out four times. Cross the line for five hours and I have to see every port there. Waas, soas, faras, John Paul Jones and seeing the Navy see the world. This is the cell","How will my relationship with my friends or family members be affected if I take a difficult assignment, and what advice should i give them?"
s001p016s00145219e00180014,Balancing Family,"So how early do you get the family involved with the next step? Next career stuff. So, frankly, you better have your wife, your significant other wife for May files for involved from the get go. Okay, So you're married, go north, walk, and then we're gonna choose a ship from there and figure out where we're going. So we knew what should like. We're going to new reports. We have to go without something, so you'll get some house hunting leave and you want to take the family. That's about the latest. You want to let everybody know you don't want to come home and find aides say, Hey, we're moving toe San Diego on Monday, vory 40 men or being a word for that, you might want to use that kind of logic, I believe. Ill communications, happy spouse. Happy life. So definitely people spouse involved. And the kids. You know, kids kids are called military brats for one reason. They follow you around the world. Um, you know, they're gonna wanna know that they're moving. So that's what if you know, you should tell him the way I assumed you. Find out. You should I will say as you get senior in right, the shorter time frame that you're gonna find that out Fat Funny story I know is when the A dispersion will be built in the Reagan years. One commanding officer's academy, Graduate pictures, entire war. What Little God also not. I said he was home 54. Well, the skipper for Whole 53 had burner. So whole skipper for Whole 54 to go to 53. Who says he doesn't have a sense of humor? The new skipper for 54 walls, of course. Ain't on the academy. Funny the way it was hurt when your suit. So the point. That sorry. Is it just, you know, your senior? You're not gonna get that information as time with you. You're a junior officer. The exactly Walser our head was ever call for. Well, that's not the case. If you can't see her, you know, you're it was quite a piece of me. You know their lives when this war peg in a round hole. It's so",How early should I get my family involved in the process of planning my next career step?
s001p016s00180923e00184323,Balancing Family,"my favorite place with, um, happy moderate California, Uh, my wife there. What? I see. I was re gold as captain. The little 30 associate dean of the engineering school There I was a beauty war. Um, so I heard fond memories of honey. My wife, they're going back there living there, raising a family in moderate.",What has been your favorite place to live? Why?
s001p016s00190313e00195726,Balancing Family,"no word from conflicts between professional on family life. Eso in 1999 I had served at that 19990.15 years on active duty should cry. I've been on four ships and I screamed for so of ages, cruisers and command a small boy and our pretty satisfied with what I had done as a naval officer. It's really love it. At that point on, my second child had been born and I decided I would like to see a little bit more. So I resigned my commission. I wasn't in reserves. I served 15 years in the reserves to be recalled wants, and that's how I resolved. It was that.",What is an example of a conflict you had between your career and family life? How did you learn from it?
s001p016s00201414e00215900,Relocating,"overseas screening is quite extensive only for you, for the family also, and awesome that overseas screening. If there is a problem with a family member, for instance, if a family member is exceptional registered in the circle family program, then the Navy made making a choice to switch you out. And, uh, that way you could stay with your family and swap out with crew that's going across. That is one thing that the Navy has tried to do with ships deployed overseas is just have the crew swats. Okay, Well, Excel was an excellent next, So Yeah. So my eggs, No, for my future. I'm sorry for my screw. It's He was from Japan. He was he was the chief engineer is gonna be so off. Thus, the ship that we were replacing So rather than him do that and moved his family to San Diego, he was swapped out and he came to the U. S S five game. That's old fight. So the Navy does swap out little one and the Navy will work with you. It has a lot of screaming for available to help you get your stuff ready. Put your stuff in storage and movie",What should I get ready to live overseas?
s001p016s00221203e00232118,Balancing Family,"So what good fall between the cracks when moving. You know, at this point, there's a lot of checklists that you can use that you can get from your moving company. Also, Navy has those. So I would use those checklist. I would also go to the Internet and downloaded checklists on Jack the checklist. That's no one to help you with your you your spouse through another. You know, as you try to make sure you get something they want something you do forget. Or if you pack something in, you know, Did he move? That really should have won it a long term storage. You know, it's gonna happen. So try to get over it, right? Not to, but its world too much. Move on to the next part of the adventure. Focus on that and not this small things that happened because they are going",What resources should I look for when I know I am moving to a location?
s001p016s00233100e00243724,"Balancing Family,Lifestyle,Military","going saying It's just the family Now you know you can. Everyone's got a small from fall. You can't use those smartphones in internal to the ship in combat areas, restricted areas. But there will be nights when you go on the fantail with doesn't any time during the day or during the weekend. Right? Sex? Um, it was a fantastic communications device that only Star Trek had. It was cold. Our navy. We wrote letters back. Well, we did. They were called in port. Then the ship will have WiFi that you'll need to grab, you know, especially when they report you'll be able to have good comes back.","How do you stay in touch with family?
Does the Navy allow you to talk to your family?
How do you keep your connection with family?
How do you talk to family while serving?
What opportunities are there to stay in touch with people outside of the Navy?
What ways are there to contact your family?"
s001p016s00244808e00254828,Balancing Family,"you ensure that your family is taking care of So your family A. Make sure that all smartphones are up. You have all links that you need that that they need to reach you, Uh, wardroom. This ship. We'll have arms that's responsible for talking back and forth between the crew of the family at home. Now Bussmann can always it's all good going t c in college, or I have a problem or there's been a death in the family designated on responsibility is good for that can help your spouse reach yours. Other reach out to you in Babel.",How do you ensure your family is taken care of when you are away?
s001p016s00260604e00273510,Balancing Family,"Sam, will you leave work when at sea? So there will be during the holiday periods. You know, the Christmas holiday period will be broken up Two parts up to Christmas around Christmas We'll try to do with that point is have you know, have the ship go out on Christmas period and they'll have a ship go out there in years and advice versa. Your tits up through Chief, she's tryingto house load and see who is a lot to make sure the ship is before the order has personnel to fill out a conductor, hold emissions. And then I may ask someone, you know, go back before they haven't you take a few years. You take Christmas, replies person, and that takes care of the Christmas holidays. During the year you'll have for you a crew. 30 days leave per year for every year of the jury and you carry on the books. Uh, 60 days. Oh, the third year you carry 90 10 years, you're gonna start to be a lose lose situation. You can't carry over for fiscal years, another war, so use it when you got","What is military vacation like? (Length, accural rate, types of leave)"
s001p016s00275010e00291612,Balancing Family,"you will be happy in this mad woman's navy One one of the all you can be to our own home. Adam from the RV, I must say, Be all you can be qualifies what you can that will help you be satisfied with your You're making upward mobile people. Mobility choice. If you don't have a mobility, people start to stagnate. That's why people get out. Um, you know it. If you're in the p three community and you cannot make the conversion to p eight, you're in a downward spiral. That point there is a life. There is 1/2 life at that point. And you don't want to think maybe only about 20. Get out. Okay, well, life happens. I mean, something's happened. Um, that's the way that, you know, be happy. Don't worry. You're gonna have a career, Okay? You happy? Don't worry. Scenario",What is the best way to be happy with your time in the service?
s001p016s00294120e00311312,Balancing Family,"so which have it? Our know their habits are helpful at home. Most important, one would be chain of command to realize that when you go home, your significant other is still your important scene. Good on your now. Messing in significant others. Okay, so? So that's a hard spot when people want to be a charge and it's on the charge. Hey, I'm in charge. Well, this is Hey, what city when their hope so happy spouse would be like when you go home. Best thing, remember, is good order and discipline. However, this one is Okay, Someone's in charge. Probably you. It's three in the morning. A little one needs changing and hypertension Do they hurt? Oh, so you have very little control over that. Enjoy it. Enjoy the chaos. Okay, remember, that's what you're fighting for. That's why you go to see is life. Liberty and pursuit of happiness. Happiness A lot of fun. We'll get something","As a parent, what habits from military leadership are helpful or problematic?"
s001p016s00314316e00332013,"Background,Relocating","Well, I that important. Well, I've been on two ships in the Pacific on two ships in the Atlantic. Deployed, deployed, notion deployed. Is it asked where happened? 57 minutes. Um, allover award. Well, Jones said, see the world I signed on while doing that? Where were you stationed at? What was it like there? I have sensation, you know, physician longer, child order. A lot of fun, usually Japan civilization there. Two years also on because I just speak the language on I Look on a ship there. All right, now, will you? Excellent. A lot of fun. I got my master's degree. Will probably go. Uh, Charleston, South Carolina, on there is a chief engineer for California. No, for Virginia, Chief engineer of the Aurora. Excellent. Off on our door. A lot of fun for the family on my final active tour. Waas at the awesome military affairs at CIA. So I have a D c tour. Uh, that was probably amounts of fun doing that job","Where have you been in port?
What ports have you been to?
Where have you traveled?
Where have your ships docked?
Where have your ships ported?
Which countries have you been to on your aircraft carrier?
australia
tell me about australia"
s001p016s00334725e00344700,Relocating,"So it's wise, uh, living on base or off. Ace? Um, that depends on housing nobility. Of course you did the waters that you're going to a new base that you can apply that day, Uh, two living to housing. So soon as you get your orders, you need to apply for housing. I would definitely recommend you do that because you don't have to take housing. But if you wait and don't apply, if we're all just looked out on the bottom, it wasn't a good idea. Well, not yet. Now you're lost. Find it on the list so heavily, Atsushi, get wars to area. Get yourself on the housing list. You take it. Oh, it's a good, good starting point, just in case.",When do you get to choose if you are going to live in post or off post?
s001p016s00350110e00364123,Relocating,"okay. Owning and renting a house. Um, I can tell you, it's It's if you have the wherewithal to Oh, the house. That's great. Are you gonna be moving? You can't count on home. Steady. You? Even though the Navy is pushing homesteading right now, you may or may not be living Where War What? Your house. So that you could have written if you're comfortable with, then, Yeah, that. You know, I was told as a ship driver, sooner or later I would always go back to Awful, uh, Newport, Rhode Island. Well, I knew board. Well, Farm had division, officer, department, exit CEO, school is there. And the war colleges there. So you could do a lot of tours in Newport, so makes sense to buy it. You know, um, it can be done if you want. I want watch your personal finances on that one. Although right now I'm sitting here making this, You know, there's a 30 year low in the mortgage rates, so that's phenomenal. Is that gonna last way? No. No, Never. So if you can Yeah, Advisor, I would advise doing it because you have a house to sell off late, right? You can always sell it, But you also have a house to live in your heart.",When should I own or rent?
s001p016s00391404e00402811,Relocating,"What serves is are hard to find on the basis. So one thing right now with you know, the size of the force looking accordion growing, the one we're shrinking and what not? And so I found Well, I personally have all my medical needs. Met with docks and the dentist aboard the ship or the hospital hospital. Do you find that? You know, an O B G for my wife? Uh, that is easy to come by on pediatricians for the kids, not as easy to come by. And those, of course, are critical or family life stability. So you wanna try to investigate that as best you can get to you before you get to the station? And certainly you need to find out, Do they try there? Because it was pretty popular to take it, But right now you really want to investigate the docks that you're gonna have your family make sure they do. Take that right there.",What types of services are easy to find vs. hard to find on a Navy base?
s001p016s00403603e00420600,Relocating,"How often will you have to move in your career? So my classmate from Naval Academy, four balls from Brooklyn, They've created lives, actually, a lot of 84th Street. And up until we were department heads, Dave had moved twice. I move 11 times that. Yeah. Now Dave is Vice admiral, deputy for Stratcom. He said the move a couple of times now, war since since we've been department heads together, um, the Navy is trying to do homesteading, and I'm standing is good for the whole. There's no stigma attached to steady. It's if you get it. But first and foremost, it's needs off the Navy most of the needs, but not always gonna be in the hole for you. It means that the Navy is just that which applies. I wouldn't be where they need you. That's you go with need. Yet they kind of go yet you know your next duty station afterwards. So you hope about the details should help you out",How often will I have to move?
s001p016s00423216e00433020,Relocating,"So what's your deployed? There will be designated times when the ship we'll make the Internet available to you. Um, can you have your own iPhone? I see. With your own hot spot. WiFi. Uh, no, that's just we can't have What part of loose lips sink ships designated WiFi? Yeah, that's kind of falls in the category slips. Tell the world where you are. If you're trying to sneak out of court to carry out a classified mission, that doesn't work so well. So So we're three times when you know the ship will turn on on the ship on a local WiFi on the ship, but you broadcast","Can you use outside communication on a deployment, like using the internet and email, calling by phone, and writing mail?
Can I call people while on a Navy ship?
Can I use my phone and the internet while deployed?
How can I use the internet, mail, or a phone while on a ship?
If I am in the middle of the ocean do I have access to a phone or internet?
Is it possible to use outside communication while on a ship in the Navy?"
s001p016s00433906e00450214,"Culture,Lifestyle,Military,Relocating","alcohol while deployed. Well, we are drying Bruce Davies a wet. Maybe they have wow, our crew from Russians. Continue rum rations. They continue like a drink, but you cannot drink 12 hours party. Take a watch. If you are deployed 72 days out of court, then the beer ration is two beers per day per sailor. Once it's a few days to check the records for the fleet that you're in to ensure according the right day, and that it's two beers per day per person. And then when you pull in, the clock starts over again. Certainly you can drink when you're out walking country. If you go over to Naples, you pulled it in. You certainly can be careful, but, uh, you can certainly trade while out robing in its form and showing the flag.","Can you drink alcohol when deployed?
Can I get drunk while on my ship?
Do you drink?
Does the Navy allow you to drink?
Does the Navy look down on alcohol on the ship?
How often are service members allowed to drink on deployment?
Is it possible to drink while serving in the Navy?"
s001p016s00451807e00462512,Relocating,"you know, when the, uh, I'll get their bonuses with personal choice. Um, a lot of a, uh I was did motorcycles fast because, um, as a service water all, sir, I signed on for the honor and glory. There was no bonus for being in the army head in my day. There was, uh, c c beauty location all this week. Yeah. See, pay. Hey, after you had already served three years CD. You see, it was no a, um it You know, before you make sure you clear all your debts before you get home. Yeah. Home.",What have you seen people spend a bonus on that worked out well?
s001p016s00463828e00475027,Balancing Family,"your lifestyle as listed as a junior officer is what you deserve. It's a brutal, uh, it's not as invitations as it used to be sixties seventies when, uh, also core, you know, a respectable you're making look motivated to get. I were trying to do just that. You better respect these days. Are you going to have a house in good you four years in the park? It is a carriage rides, so you know it's hard to do that. Look at it. I will say one thing at the other end of career. You know, you're going to have your retirement and you're going to have a right pair for life medical program. That's gonna be a pretty good bonus, which you're not taking.",What kind of lifestyle can I afford as a junior officer without going into debt?
s001p016s00480100e00492415,"Finance,Relocating","little fairy, same as Williams. You're gonna pay your federal taxes. Your state taxes could be deferred if your estate not working in the state that you resigned your whole record. So this is for merely my home record. Woz, New York City. One reason Brooklyn. So, New York state. Well, then I left New York for 15 years. I was not in New York. So for 15 years, I didn't pay state income tax. It depends on your whole record. You need to be familiar with that. Oh, and I would check the back. And also, when you retire, some states do not. Tax military pensions in New York state does not tax a military, So I don't mind firing right now. Manhattan, It's expensive, but outside of the city. So that's the thing to look at. Two is where you serving your last tour? Oh, and if you're serving overseas, there are exceptions for federal attacks too. So when in doubt, ask your dispersing officer, will he or she will help you with that",How do taxes work in the military?
s001p016s00501914e00520227,"Career Mentoring,Finance","Well, what do you need to worry about? Retirement. They want, um, you know, there is a lot of talk right now about altering the retirement system on going to a high three or going thio competition for a wood que, um, you want to try to invest as much as you can if for one case option for you, we started through that, it'll take care of it back. Also, the back end, you know, you're going is always you go get 20 good years. And if that's in the reserves myself, Retired reserve captain Oh, 18 years active, 12 in the reserves. So I did not get a good 20 on my active side. I had a team, so I needed two more four more years in the reserves and it was able to retire on. Now I get my pay. Um, I planned on that. I planned on my health care. I probably could have done a better job. Something away. More money towards a 41 day. So whatever you can salt away, you should try. One of the rules of thumb was easy enough. When you get your next pay raise every two years, you're called up into a higher paying Crockett. The capital raise put it, Don't touch it, that that was always a good rule of thumb.",When do I need to worry about retirement?
s001p016s00521307e00535814,Relocating,"benefits can you take advantage of as a junior officer of the education One. Go get your master's degree on the Navy. The Navy pay for that? Um, if you want a little, you know, I am a ship driver. I did have an opportunity early on. Was that moderate? I could have changed Group Pass. They were looking for nuclear reactor ulcers. At that point, I did not want to go to a carrier. That was all it was. A lot of junior class cruisers were gone that for So I did not want to go with your power. I will say, if you are pop world percent e key on your fit ruts. You know, you want to think about a switch. You know, you could be a doctor. After 30 years, you can be a dentist. You know you can. Holte is anymore. So that's kind of interesting. You know, we're unrestricted line officers. That's mainly I'm talking to this point understood line. But if you after serving some good tours beside, you know that's an option, you go to hell to send in tow. It's selected by, you know, the detailers in transition over to medical dental nurse, medical service score. It's a great life. We take advantage of the education",What benefits should take advantage of more?
s001p016s00540513e00554128,Relocating,"travel paid for. There is a system you are becoming familiar with. DTs defense travels Irv's is on. It's an overrated system. They pay for your tickets. You want you get old, you need to go somewhere you do. You go into DTs, you plan your trip, then the contacts also supply officer will get you a travel about your number that supplies and they booked travel. And you also have your government travel card because he'll be issued that you haven't already been issued. And then they could book the ticket. You execute the travel, and then at the end, you come back and you file a travel. He your receipts, anything over 25 bucks. Although I'm told that has changed. I kept everything every received over $25. Now you just file it. Fill that out. Um, we used to have travel clerks fill all this out for you. I think the case anymore, you have to become your own expert travel, filling out those things. Probably the hardest part travel. We'll have to travel. Make sure that you get all your expenses. That phone struggles for job",How is travel paid for?
s001p016s00555327e00570414,Balancing Family,"hobbies. Do you have time for? So I like to you, maybe Mustang GT, which is that I would have liked 67 Mustang when I had my eye. So your car is something that you could get your walking out going to the gym? Um, that's pretty much it. Running, swimming, jogging, weight lifting. Those were also things that I don't and you can try to continue when you're on your ship. Do that. What? Nothing. Well, played the same era. Waas Benched for £110.3 times. Those two could be an accident. 33 you're actually doing on purpose hurt. We got it. So little things for golf office, always with moderate. But I did have get to be a lot of golf during my time.",What kind of hobbies do you have time for?
s001p018s00004407e00022327,Admin and Evals,"So what new admission? Faster. You're going to have to tackle off War Z or your worship. So up to this point, you may or may not have been required to write fitness reports. Certainly your own fitness report. So you're going to have to write those, right? Those evaluations, your personal side. So that's one thing that you may or may not have the skill set. So all right, that wraps. It's been pulled more art than science on. They take skill set to do that. I wrote men. You I was coming up everything right on myself. I would bar with steel reps from other officers. So it has him in my file, so I would know how to write them. Um, as I began senior. So now I'm really hush far. It's out there and you can learn how to write. Um, that's important because it all comes out. It won't be easy. You're our whole year special. Label off one here on paper, you're gonna be asked to send those influence into Europe",What new administrative tasks will I need to do as a leader?
s001p018s00024118e00044112,JobSpecific,"so technological environment in which I worked. It was chief engineer on the war years, which waas the first ages cruiser to the fleet. Lot one ages One point. We'll say we're on lock 12. So it was pretty high tech at the time over. Actually, I must admit that your system on the road is all right now she is underwater. You got the Davy Jones and technology that she was had while high tech at the time it kept coming. So what can you do to be better at it is read up on it, be available to be attentive Jury. Do not be afraid that calls go. Embrace it. Yes, you can. Because when people say love change, no change is change. Okay? Nobody really loves it because they're comfortable with what they just learned. How you're introducing a new baseline. 12.1, just 12. This Lord 11. I just got comfortable with my iPhone nine. I was 10 axe. Now there's a left. What was the matter with a glass? So the technologies are gonna come and they are gonna change your essay. Do is have an open mind to try it, fiddle with it and don't play with it. Try to break it, trying to break it. You're just trying to understand how it works. You haven't opened like that.","Describe the technological environment in which you've worked.
Do you work in a lab or on-site?
Do you work with a lot of technical equipment?
Do you work with fancy gear or just regular tools?
What is the technology around you every day?"
s001p018s00045300e00061714,Admin and Evals,"you as a naval officer. Paperwork go faster. Well, if you figure that out, I would like to, Um a lot of the forms are pre filled these days. That's nice. As opposed to To fill them out from scratch. I put them in and computer punch cards. And yes, I have done that incident because of traffic. Would come in on that ticker tapes way. Don't use tape anymore, but I can't see that The DT DT is that Wait £80. They are now the size of a two terabyte hard drive. Okay, that the weight pounds. So how could you make things go faster? Probably keeping files. Okay. Keeping fit reps. Keeping the forms filled out for eight reports that you have to fill out your pulse assistant film out for the chief engineer says so. I have files filled out that are readily available to you That would help you work easier",How can I make paperwork go faster?
s001p018s00064122e00112322,Admin and Evals,"right. An evaluation off. Almost promote. First off, don't use most below. You need to use E t. Remember that. Uh, your ranking. Um the piece needs to be above you or breaking percentage. You need to know you're right percent. And given someone in e p who doesn't deserve it doesn't do you justice. Two previous sailors that work for you. Because if you, you know, rank someone artificially high. That hurts the people that came before you. When that person comes up for promotion, this promotion board will pull out your average overall. So you have to be very jealous and guarding numerical likings and where you look, people war God absolutely do that. What else to put in there? What man? Woman's performance should speak for itself so quickly. The heart example in there. Okay, first and foremost, you know, awarded Navy Cross isn't leading. That's why no one is, you know, awarded a legion of marriage for his last. Okay, um, awarding the life saving medal because the sailor went out and save a person was choking the revivals. You know, any any awards need to be mentioned up top top right away, and then, uh, stating that you know what you would welcome this person back to your living room at any time sends the message since the message that it's not faint praise that you would serve with this cellar again. That that is a good message. So said, um, fill out the rest of the block 41 helps, you know, Don't you want to limit on the person? And it said that, uh, recommending for, uh, see Minto Advil program. This this person envisions encapsulate represents everything that Apple born meant. He established this even terrible. Um, this person should yet more education than more leadership training to help lead our nation and all fleet into the vest generation of war fighters. So there are ways to say it to document it. Right? But start with, you know, had safely oversaw, you know, 10,000 steaming hours without incident. Transferred two million barrels of fuel underway from external shipping from the supply ships, replenishment ships and internally transfer. You know, another 1,000,000 gallons as we safely steamed for a year under way. Okay, that's incredible number. People want to see big numbers like that. Okay. With the landing LSC leading safety enlisted city evaluator Two for 200 safe landings. Wow! I want that person when May What? I'm coming in. So first and foremost fine points that the person And if the person is that walk on water I need everything that I'm just saying If the person is that important, he or she should be able to give you so for 10 minutes Help! Right fit right. You tell me. I can't like the Fed rep. I need some bullets to help differentiate you.",How to write an evaluation of a sailor who is truly amazing and must be promoted?
s001p018s00114014e00131414,Admin and Evals,"So for the most part, you're gonna have, you know, your middle off the road, sailors that How do you break them out? One. You're going to spend some time writing these drops in writing the evaluations. So that's what you need to spend more time on your top 1% on maybe your whole. Before it was the middle bunch. You want to break them out, You want to see what they give you for them. The more they give you garbage, garbage in, garbage out. Say what? It is kind of there. If they don't give you input, you need to throw it back. And cheese and cheese. Come on. I need some more input into this. May Throw back your job. I have heard that. So what? You Yeah, it is my job. I'm telling you, it's so get me some. So the little road guys you want to say Solid sailor, solid performer, that salt is not up across a noble on the expression solids. There were some other phrases in there You can check the label little writing guide on That means they would have so useful wars","How to write an evaluation of a sailor who has some problems, but is still useful?"
