ID,topics,text,question
s002p007s00133828e00142706,"Background,Challenges,Impact","There were several several private moments. I would say the first would be my decision to join the military. That was probably the biggest pivotal moment out of them all. I had, ah, decent situation back home of a new spy ring career and possible chance at medical school. Um, but I felt like the world was too big and there was more of it to see than to be time to, you know, kind of confined myself to one area at that time. So that decision to leave helps of the Georgia to join the world's greatest Navy was probably the biggest, most pivotal point in my life.","What was a pivotal moment in your career/life?
Describe a life altering time.
Tell me about an impactful time in your life.
What has been a life changing moment for you?
What moment changed your life?"
s002p007s00165217e00190809,Challenges,"Wow, that's a That's a That's a tough one. Um, as a swot, you take risks every day, and I've had thio make risky decisions. Like I said, just about two or three times a day, there was some issue that involved me taking a risk either on a sailor or on a program or just operating ship. The big thing here is toe not kill anyone and not break anything. Um, and also understand that you have resource is available, that you're not alone. Uh, and I think that was like the big three. But you take risks every day, and one in particular would be personnel issues. Um, there was, Ah, one time there was a ah junior sailor that was going through some problems with a junior officer and Julie Officer was actually making advances toward the junior sailor. And I was approached by the junior sailor and told the situation, and I thought it was my best judgment was to Hamlet at the lowest level, which was with me and informing my immediate supervisor, which was a second tour division officer. So I proceeded to counsel the junior officer who was a little bit ahead of me at the time, and I formed my second tour, Devo and, um for while the issue was solved until the advances kept happening and I ended up bringing it up to a department head and after department had gotten got window after I told that department it about it, that Seo was informed. But because of my prior knowledge to the situation, I received a letter reprimand simply because I had known about the situation for some time. So that was you could say, I was a bad judgment on my end, but I was one of the risks I took. You know, as you want to be a good leader, want to be able to handle a situation at the lowest level, so",What's the biggest risk you've taken in your career?
s002p007s00203823e00215815,"Challenges,Risk","the most dangerous thing I've ever done on the job. Waas probably boat ops. As a boat officer, we had to transfer probably about 10 sailors from our DDG to a, um, a transport ship, which was, uh I can't remember exactly what type of ship it was, but it was like it was almost like a like I am messy run ship. So we had We had Thio transport about 10 sailors from one ship to the next, and it was kind of like some some choppy water, so the seas were probably 45 foot seas, so the boat was going up and down. You know, you're trying to get these people on and off the ship, and, you know, it was kind of nerve racking at the time. So as a boto, I was very concerned about the safety of the crew members who were on the boat more so than myself. So and also with, you know, the ddg trailing, you know, kind of offset. It was just a concerned about someone going in the water and, uh, having to, you know, worst case scenario, having informed someone's parents that their son or daughter is not coming home, so that's probably the most dangerous and the most scary. You know,","What is the most dangerous thing you've ever done on the job?
Did you ever fear for your life?
Did you ever feel afraid at your job?
Do accidents happen in the Navy?
Tell me about a time you were in danger because of your work.
Were you ever afraid in the Navy?
Were you ever in danger due to your work responsibilities?
What about accidents on the job?
What danger have you taken on in your career?
What is an example of danger you've been in throughout your career?
What were you fearful of in the Navy?
did you do anything risky sometime?
was your job dangerous at all?
were you ever scared at work?"
s002p007s00222206e00233204,Challenges,"the things that cause the most stress on the job would probably be deadlines. And your other personnel. Everyone has a a deadline to me. And you have this enter, You know, this tangled web of deadlines and schedules and needs of and priorities, So that definitely heightens thes stress level, you know, tremendously. So you may have to inspections coming up next week. You might have a person of some sailors that have just gotten in trouble. So you're down some team leads. You might have, you know, some spot checks coming up, you know, maintenance coming up, and you're about to get underway next week. So those deadlines that compiled on top of each other, definitely hiding stress And you know, not to mention your your home life, Your wife sick or your baby's sick. Your wife stressed out because you're leaving, you know, deadlines. And you know, the multiple lives that you live as. This will probably be the most stressful",What causes the most stress in your job?
s002p007s00233913e00251725,Challenges,"two things that I always do or more than 21 thing is, you know, problems always work themselves out. S O You definitely do what you can with what you have when you can. Um, I like the whole notion or the analogy. You handle the closest alligator to the boat. So if you don't know that saying, just think about you being in AA AA Little dingy with five or six alligators come into the boat, you only having Or which one of you gonna swing at first, you know, to keep you in the boat and the alligators out of boat. Um, another thing is always be always to stay positive and time management time management's another thing where you might be able to do a little bit here and there on each task, but eventually they all get done. And lastly, um, I use this a lot, and I till and I talked to when I talked to sailors and my peers a lot is find a happy place. You're the most stressful, and you feel like you're about to break down. Remember that one place in the world that you would rather be and with one person that you would rather be with and go there in your mind for about five minutes. And once you do that, just take a deep breath. I think about the conversations you and that person may have and how it makes you feel, you know, makes you feel stronger, makes you feel better. And then, after those few minutes of meditating, come back home and do what you need to do.",How do you deal with stress on the job?
s002p007s00264623e00280004,Challenges,"keep stressed from boarding over. Probably my favorite tip that I always give would probably be to go to your happy place. Um, everyone has that one place in mind that they rather be on with that person that they rather be with or people. And I always tell people to go to your happy place in your mind. So when you're about to blow when you're about to lose it, when you feel like the stress is just becoming too much, just stop and take about maybe about 30 seconds to a minute and just go to your happy place and think about how you feel at that moment when you're in your happy place and who you're with and the conversations they you may have with that person, too. Help you deal with, You know, tough times. I always use the example of Superman when Superman is dealing with the worst case scenario. You know, aliens about take over the world or someone's about to blow the world up, and he's at the lowest at the low of his Lois. He always goes home to mind pocket down in Kansas and they build him back up, give him the strength he needs to do whatever he needs to do",What is a trick that you use to keep stress from boiling over?
s002p007s00285621e00290814,"Advice,Challenges","I handle self doubt by simply being positive. Positive thinking leads to a positive belief which leads to positive actions and also, uh, preparing ahead of time.","How do you handle self doubt?
Do you ever doubt your abilities?
How can I manage thinking that I am worthless?
How do you overcome the thought that you can't do something?
What if I don't believe in myself?
What should I do if I don't believe in myself?"
s002p007s00324407e00332612,"Challenges,JobSpecific","uh, I think that depends on the situation. Being out to sea is a different monster. Um, so being out to sea Helen fatigue, it is Ah, very difficult. But the small communities making a lot of advances in terms of an implement. These circadian rhythm which allows you to have better and normal sleep cycles which are allow you to combat fatigue. So during, like, you know, certain time for you're not getting enough sleep. Ah, I try to hinder my fatigued by getting in a catnap, hearing that here and there or you're trying to work out to kind of lift my spirits.","How do you handle fatigue at work?
Do you often get sleepy at work?
How do you manage exhaustion at work?
How do you stay awake when you are tired at work?
Is work exhausting?
Should I drink caffeinated drinks to stay awake?
What are your strategies for overcoming fatigue?"
s002p007s00334803e00342917,"Challenges,Leading a Team","How do I sure that board work gets done will. Basically, um, it's all about attention to detail whenever you're doing a job or a task. Just remember that your name is tired to that. And how do you want your name to be represented by the work that you've done so? Pay attention to detail board work. If it takes longer than, say, an hour or maybe even 30 minutes every so often, take a break. Relax your eyes. Stand up, stretch refocused. Take a walk around the ship, Come back, you know, refocus your eyes and pick up where you left off.",How do you ensure that boring work gets done well?
s002p007s00344304e00354726,,"on increase in operational tempo is it's a tough one. For my first ever tour, I was on the USS lasting out in yakuza. Good opinion. And the operational tempo there was, like, something that I've never experienced before. It was definitely monster. Uh, s O. I would handle operations tempo just simply by, you know, adapting my lifestyle around what needed to be done at work and but also finding some work life balance. I'm kind of a home body, so I would get off work late in the evening. And, of course, you know, the things that I enjoy watching on TV, we're coming out early in the morning, which were like football. So I would still make sure I got in, say, two or three hours to watch some sports center to sit at home and cook some chicken wings and, you know, being my happy place and just sit and watch TV for a couple hours. But that that little bit of time, you know, will allow you to I kind of feel your gas tank back up and get ready for the next",How do you deal with an increase in operations tempo?
s002p007s00363614e00373025,Challenges,"common crimes that I see people commit. Or, um, I believe people commit will be one would be gun decade gun deck in maintenance, gun deck and qualls. Uh, two, um, interpersonal relationships mocks, you know, sailors and peers subordinates on and off. For one, I think, you know, that stuff is kind of human nature. I mean, you have men and women on board this little 510 foot ship for months on end, so it's only natural for people to be become attracted to each other. But as professionals, you know, I think that's something that we have to, you know, kind of, you know, avoid.",What are common crimes people in your field commit that need to be watched for?
s002p007s00392106e00395415,"Challenges,Future,Risk","the part of my future that I'm most worried about, Um is not so much professional, Small, personal, aspired to be a husband and a father one day. And I think living up to the standards that I set for myself, as well as those standards that were set by that are still being set by my father and that were set by my grandfather, it's probably has has me the most worried about living up to what it means to be a good husband and a good father.","What part of your future are you most worried about?
Are you anxious about the future?
Are you worried about your future?
What concerns you about the future?
What factors of the future do you fret about?
What makes you nervous about the coming years?
What troubles you about the future?"
s002p007s00403728e00412700,Challenges,"what part of my professional career am I worried about? Uh, honestly, None of it. Um uh, go out every day. I work hard. I do my best to do the right thing and treat people right and put the rest of gods. And, um, you worrying about something that, you know, four years from now, eight years from now, 10 20 years from now? It doesn't help you at all. That just only adds more stress onto already. Ah, full plate of stress. So my advice to you would be too. Don't worry about what's to come if you do what's right if you do what's right now and you work hard, you do right by people. Uh, everything will work out.",What worries do you have about your professional future?
s002p007s00420504e00430304,"Challenges,JobSpecific","one thing I would change about my job would probably be, um that would probably be the thief. Amount of stress that you have to deal with day in, day out. Um, I think it it weighs on, uh, everyone. I know it's different for everyone, but I just think the amount of stress that you have to deal with it causes, huh? I guess you could say unwarranted consequences. You know, things like high blood pressure, things like, you know, uh, sleep anxiety, you know, issues that, um, the average person would want a deal well with and shouldn't have to deal with. And I think some of these effects are felt by, you know, a lot of our leaders long after they retire.","If you could change one thing about your job, what would it be?
How would you modify your job if you could?
Is there anything bad about computer science?
What changes would you make to the computer science field?
What do you wish was different about computer science?
What is bad about computer science?
What sucks about CS?
What would you change about computer sciecne?"
s002p007s00440324e00443917,Challenges,"um, my biggest weakness used to be wearing my emotions on my sleeve. I'm very I'm a very personable person. I'm a very, uh, caring, empathetic person. So it was easy for someone to learned how to push my buds. Eso saying certain things, doing certain names that they knew would agitate me or get me fired up. Then it was easy to figure that out. So wearing my emotions on my sleeve was probably the biggest weakness I my Achilles heel.",What used to be your biggest weaknesses?
s002p007s00464121e00490208,Challenges,"um, one situation comes to mind when I think about unethical decision. I had to make that stem from U. S s far ship where there was a, um, a young enlisted, you know, sailor who had come to me one day and told me about a situation. She was being approached by one of the one of my fellow duty officers. And hey was making advances on and, uh, she expressed the ah, you know, her her feelings, that she didn't want the advances and that she didn't want him to get in trouble and that he hadn't touched or anything. He was just pushing up on her and I had done it a few times, and she wanted to bring it to someone's attention. But he didn't want you. She didn't want to get him in trouble. So I told her I talked to him and I wanted her to keep me in the loop. If something were to happen because, you know, I would take it up the chain of command. So, um, I don't calling him on the ship phone one day and asked him to come talk to me and s o he proceeded to do so. And you know, I told him, you know what I had been told and that he shouldn't do, you know, you know, proceed any further, you know, to stop it here. And ah, he kind agreed to it and known associate. Kind of agreed to it s o. I informed my immediate supervisor. And, you know, we just kind of moved on from there. Well, he proceeded. Thio continued advances and, you know, I ended up taking it up the chain of command and sometime later, but the time between I me initially knowing about it and between me take it up to command had been about two months, So I ended up getting in a little trouble behind it and looking back of I don't know if I would handle it any differently because I felt like I was doing the right thing by handled it the situation at the lowest level. Ah. Then on the other hand, I would say that it was a situation where I should have just taken it up the chain of command immediately, you know, So it's kind of like a battle with that, even today",Describe a time that you were put into an untenable ethical situation?
s002p007s00502112e00513412,Challenges,"before I answer that, I would like to ask you a question. Um, if we're going to war time and say certain casualties happened on the ship, would that be something that you would like or something that you wouldn't be a good fit for? The idea behind being placed on an assignment, that you don't like it and that you may not be a good fit just to see how you adapt to situations where you're not comfortable. So, uh, the entire community, the small community, is about being uncomfortable. You're going to just about every bill, it not knowing what you're doing or how to do it sometimes. So I would say go into this assignment. This billet with a positive attitude and a can do attitude and being able to use your resource is wise and so think positive, get to know the people understand the situation and solve problems. That's what you're there to do. So the idea is to learn something, find more tools and develop more twos to put in your toolbox so that you could one day be a leader or a great leader in this world's greatest navy",How do I deal with an assignment that I don't like or that isn't a good fit?
s002p007s00521111e00530216,,"Oh, wow. Um, so as a junior officer on board a new ship, the first thing that you're going to do is work. Uh, you're gonna work a lot. You're going to eat you asleep, and you're probably gonna work some more. Uh, the thing here is, uh, to find time in between work, eating and sleeping to obtain your calls and devote, you know, say 1/10 of that time every day to some sort of leisure toe where you can stay sane. Uh, it's humanly possible to, you know, we're even sleep, but everyone needs some downtime to, you know, to be able to function that at a decent capacity.","What things are there for me to do on a ship?
How do you cure boredom on the ship?
Is a ship boring?
What tv shows do you watch?
do you watch tv or movies on a ship?
how do you cure boredom on a ship?
if I am at sea, what can I do to relax?
is there free time to do stuff on a ship?
what do you do for fun on a ship?
what kinds of break activity is there at sea?"
s002p008s00010102e00014822,"Background,Relocating","So I've been all over the world. I've been to Marseilles, France. I've been to Dubai. I've been to Bahrain. I've been to, of course, you Kuska SaiPan's Brunei, Singapore, Philippines. Uh, Hawaii, San Diego, Mexico, Chile, Peru, Argentina, Colombia, Nicaragua. Um, and that's all I can outside a Florida, uh, Norfolk, Rhode Island. I think that's about it. That's all I can think of right now.","Where have you been in port?
What ports have you been to?
Where have you traveled?
Where have your ships docked?
Where have your ships ported?
Which countries have you been to on your aircraft carrier?
australia
tell me about australia"
s002p008s00021418e00040802,Relocating,"All right. So I've been stationed at your crews. Could Japan in Jacksonville, Florida and now Monterey, California You kuska eyes just just like his advertised on TV. Japan is awesome. Place you. Cooper's about our half south on the train from Tokyo. So it has everything city, life, suburb, life. Even like country life, there was always something to do somewhere to go. But the thing there was having the time to do it because of the operation or demands placed on the Siegel investors. So I was amazing experience I've been to all over Tokyo, and I was just amazing. I even had a tattoo done in Tokyo on New Year's Eve. It's just if you get the chance to go out there and experience that, I definitely go. Jacksonville, um, is a lot like South Florida, South Georgia. I'm from Georgia, so it's just like going home. It was another amazing experience, definitely somewhere where I personally would like to settle down. Ah, on the simple fact of cost of living close to home closeness to home and just a the simple life, you know, the simple things, um, I was also had did some time in San Diego as far as training Uh, San Diego was to me is for like, young single couples or young single people who like to live and go and just have fun. San Diego's more expensive, Um, but there's a lot to do in a lot of things to see. And it's our closeness toe L. A. In Mexico, and, you know, you know you can go just about anywhere on the West Coast coming out of San Diego.",Where were you stationed and what was it like there?
s002p008s00044400e00063025,Relocating,"so the things that you could prioritize first be what's important to you and what's important to your family. Those things are will make the difference in, ah, great duty station. Um, as far as like where you're going and what you'll be able to do, what you do in your off time. The second thing is your job and your plant the platform that you're aspiring to go to, Um, I enjoy Didi G's s Oh, my preference would be like a ddg out of same Mayport. Um, and third would probably be the job. Like I mentioned before, I personally think that slows. You know, you can do whatever job that's, you know that you're assigned to you, confined their strengths and weaknesses within these job and, you know, do it to the best of your ability. But of course, certain jobs are more demanding than others. And certain aspects say, for example, a chain of isil whips, you know, chain was responsible for the entire plant of proportion plant and, you know, some auxiliary, a lot of the auxiliary plants that actually run the ship so you know you'll be your job is a lot more demanding um so those things out prioritize would be You know what's more important to you as faras your location a SZ far as you do the station. And that's important to your family and platform that you will be working out of a DDG as opposed to a cruiser or an Anthea and what job you aspire to do.",What things should I prioritize when moving to a new location?
s002p008s00105401e00115808,Relocating,"So, as a junior officer, you'll be given that opportunity to live off base as soon as you start your career. Once you arrive at your permanent duty station, you'll be allowed to live off base. Um, and that's through your basic housing allowance. Um, in the military, though altogether sailors who are E four in over four years allowed to live off base and or if they have, they are married with dependence. So if you are a married before you're allowed to, I have, uh, be eight or a lot of live off base. If you are E four and under four years and you do not have dependents, then you will be required to live on base. That's given the base command or the shore command. There has ample room thio accommodate. You know enough sailors",When do you get to choose if you are going to live in post or off post? 
s002p008s00122010e00130815,Relocating,"uh, you should find your own housing as soon as you arrive or at your apartment in duty station or whale before it's kind of tough to do that when you first arrived to a uh on your PCs, especially if it's kokonas. But if you're a calmness, you'll typically know ahead of time where you'll be stationed at where you're going, and you can reach out through the to the command through the welcome Aboard package and find the decent areas for you to live in. Or, um, just wait until you arrive and you're giving, um, I think it's 10 days to find housing today's house. Huntley, where you get you have about two weeks for you to go out and find living arrangements.",When do you need to find your own housing?
s002p008s00132326e00160325,Relocating,"That's a perfect question. I'm actually happy to answer that. You know, my whole notion is you should by when you're comfortable, because this is something this is an investment that you'll have to live with for the rest of your life. Um, if you have the means to by home, I think you should do so. But that's also taking into consideration your personal finances as well as the situation within the housing market. Um, I purchased my first house about three years ago. Almost. I was, what, 29. So about my thing was, I didn't have the money saved up until I was 29 to purchase the house, but also took him to consideration. You know, my follow on duty stations. Would I be stationed back in Jacksonville? Will I be chances of me being stationed in San Diego or no phone are greater than Jacksonville. And you don't plan on going back to Jacksonville? Why buy a house in Jackson s O? These are things that you have to take into consideration when you decide to buy a house or when you decide to rent. Um, I've had this conversation with a few of my buddies who are more senior and are on the back end of their career. And some of have never own houses. And some are in the market to purchase houses simply because it's there finishing their career. And they, their families are there looking to settle down in one place and stay in one place. So it kind of depends on what you want to do as a person. Do you want to have investment rental properties, or do you want to rent until you decide to retire? It's solely up to you. But, uh, hi person would use the resources that are available to me when it comes to decided to buy a home. So each base has a, uh, like a fleeting family support centers where they give housing, um, housing classes to help you give you help. You make amore informer former the decision When it comes to buying houses. Also, your CMC, your senior senior leadership, I'm not almost 90% sure that your seal XO has a home or owns the home or on several homes, so use the resource is within your command as well as outside. Thio help you make that decision",When should I own or rent?
s002p008s00191603e00204917,Relocating,"So when it comes to, ah, service is in and around the base for, I don't know, maybe barbershops. Laundry service is there's always something available. Every command or every naval station has, like a next of mini nicks and that typically has a number of restaurants, a barbershop, dry cleaners for uniforms. Ah, a grocery store Comets area somewhere for you to go shopping. Just think about it. You're not the first person to obtain a commission and be stationed in a new duty station. So the community typically responds to the military when they're something along the lines off a army base, a naval station, even like a schoolhouse or something like that. So outside of bass and around base, you can basically find all the things that you you need thio, you know, to meet you bait the basic human needs, your barber shops, grocery stores. Um, um, your bar and grill's your restaurants on. There's always somewhere you know, for you to find what you need. You just have to be willing to step outside of bass and right around ask questions. You know, talk to people and typically your, uh, shipmates in your sailors already have the process down. You just got to ask him to know where to go and who to go see to get what you need.",What types of services are easy to find vs. hard to find on a Navy base?
s002p008s00231401e00243620,Relocating,"So, um, as a officer in the United States Navy, you could be expected to move every 2 to 3 years. I've been in the Navy about nine years going on 10 years now, and I've probably moved every one and 1/2 to about two years. Of course, some of my circumstances are a little different, but I've moved about every two years, and you can somewhat of expect the same. Your first to devote tours are about two years each. And unless you fleet up, you have probably spend your first tour in one place, and you're second to another place. After your second tour, you'll go to shore duty chases. Are you want to spend that somewhere else, Or you will go to earn, say, ah, master's degree or something. So that means you move again after you finish your duty. You could be expected to go to department here school, which you can bet you're gonna move from that duty station to Rhode Island and then you move again to your department head duty stations, which you have to do to so you two more times. So by the time you reach, say, 10 or 12 years or your second shore duty. You've moved about my 45 times right in, so you can expect to move about every 2 to 3.",How often will I have to move?
s002p008s00260420e00265926,Relocating,"the short answer to that is yes. Um, longer answer is it depends on on the situation. Of course, ships are meant to be at sea, and they move a lot. So depending on the requirements of the command and demands for the missions that they're they're set to meet, you may be at what's called River City, which the CEO shuts down all outside communication outside of, uh, mission necessary calms. So your e mails, your Facebooks, all that kind of stuff wouldn't work. Even the phones are shut down, but typically, why you're out to sea and your steam. You have access to email, you may be allowed to get on Facebook, and that's kind of actual seals discretion. And you have phone calls.","Can you use outside communication on a deployment, like using the internet and email, calling by phone, and writing mail?
Can I call people while on a Navy ship?
Can I use my phone and the internet while deployed?
How can I use the internet, mail, or a phone while on a ship?
If I am in the middle of the ocean do I have access to a phone or internet?
Is it possible to use outside communication while on a ship in the Navy?"
s002p008s00273717e00285713,"Culture,Lifestyle,Military,Relocating","again. Short answer is yes. The longer answer is it Opinions. Um, I want to say there's, ah rule in someone in one of the instructions that basically says that you're a lot. Your CEO is allowed to give you one beer every 44 days at sea, but you can almost guarantee that you will not be at sea for 44 days unless you absolutely have to. So, most of all, boys and most cares will pull in, um, under that 44 4 day limit while you're out steam and definitely not you won't be allowed alcohol. But once your import, it depends on the your CEO's discretion. Chances are you'll be allowed to drink alcohol in the event that no one on the ship or let's say, within a strike group if you're operating within the strike group has had in like, alcohol related incidents. So when you do get to drink, just be on your best behavior and make it watch out for your buddies and to make sure that they're got not getting in any trouble or alcohol related incidents, which will calls you no more problems and people not being able allowed to drink","Can you drink alcohol when deployed?
Can I get drunk while on my ship?
Do you drink?
Does the Navy allow you to drink?
Does the Navy look down on alcohol on the ship?
How often are service members allowed to drink on deployment?
Is it possible to drink while serving in the Navy?"
s002p008s00292509e00304809,Relocating,"so I've seen Ah ah, wide assortment of spending, you know, habits for bonuses. Some people don't spend their bonuses at all. I personally, I don't spend mine. I just kind of let it sit there and I invested or put in a high your savings account. Some people spend it on their homes. Some people use it as down payments for buying homes or some people buy cars. It just kind of depends on you as a person. What you hold dear, Some people go on like these extravagant vacations and kind of burned a portion of it. And, you know, I really know you know what they do with the wrist. But you can expect those kinds of things and my my personal, um, situation. I have a rental running home down in Jacksonville, and I used a portion to upgrade the home built a privacy fence put up from ceiling fans things of that nature to increase the value of my home over. I guess you build more equity in the home as well, so you can use your you could spend your money or make your money work for you. Kind of depends on you. So that's 11 way you can use your money to make it work for you",What have you seen people spend a bonus on that worked out well?
s002p008s00323919e00341704,Balancing Family,"my response will be a question that you Are you married? Do you have a girlfriend? Do you have kids? If you have any one of the three, your chances of going to debt are very high. You know, I'm just playing, but, um, I think the key here is to understand what a budget is and how to live within your budget. Um, as a junior officer, you get paid a You get paid a decent amount. Um, but the key is to understand how your life is affected by how much you make a short money lesson is, you know, revenue minus expenses. That's kind of how you kind of you need to kind of frame what you're going by. If you're buildout, we how much you, mate, you're gonna go into debt. So the idea is to find living arrangements. Fine. Do the obtained the basic necessities to sustain life, which are, you know, shelter, food and clothing and just kind of branch out from there. Do you really need to go out and buy the newest, hottest Mercedes Benz? You probably don't if you have a, you know, functional for transportation For the time being, why go buy a new car. Um, if you do, you have to eat out 56 times a week. Probably not go grocery shopping. Learn how to cook. So learn how to balance that budget and stay and live within your means, and you won't worry about debt.",What kind of lifestyle can I afford as a junior officer without going into debt?
s002p008s00352306e00370210,"Finance,Relocating","So is a active duty service member. You still pay income taxes and, um, you pay state taxes depending on what home? A residency that you claim on your Texas. So states like Florida, Texas they don't have state takes state taxes, but you have sales taxes. So say, for example, of Georgia. Georgia has a state income tax of 6%. So because I'm a residency of Florida, don't have to pay state income. Tax is a SW far is, um, pays and bonuses. You do pay taxes on your bonuses, and you pay taxes on your basic income or your income every month. If you are operating in a tax free zone, say, overseas or in a combat zone, you don't pay taxes on any of your your ah allotments. With that being said, a lot of people they'll go and they'll enlist in tax free zones, and that way they get their full bonus. Uh, this is little two bit a SZ faras deductions. You are not allowed to deduct things like haircuts. Um, from what I understand, uniforms mileage on transportation. You can't deduct that those kinds of things, but you can like I say, you're allowed to avoid state taxes by whatever residency you claim measure state",How do taxes work in the military?
s002p008s00371916e00394128,"Career Mentoring,Finance","All right, so two things here worry is the wrong word. You should never worry about retirement too. You should always think about retirement. So as soon as you, uh, basically, as soon as you raise your right hand, you should be focused on retirement. You should live your career to retire. So the idea for me is to retire. Excuse me is to retire as an 06 at 25 years. That would give me that would put me out of certain income range and a certain pension range. Also, the Navy has done an awesome job of helping sailors plan for retirement through the first savings playing the TSP. So out of your 1st 4 years, say, within the military or a typical enlistment for Ah, listen, serviceman, you'll be on like a probationary pier where you're, uh, basically, you're given, I think, 5%. After that first year of being in the military, the neighborhood match 5% to your 5% and you can put anywhere up to nothing each year or your entire paycheck or your special pays or your bonuses into this TSP A good rule of thumb for investing into your retirement is 10%. So I would recommend you put in about 10% into your retirement through the TSP monthly and for the start of your career, a CZ you gain income and gain rank and obtained bonuses. I would say, you know, find that financial freedom to balance that you're spending habits and but paying by paint. But paying yourself first through your investments in your TSP. So you should never worry about retirement but should always have it on your mind. So invested in your retirement by using utilizing the TSP and other investments. Such a mutual funds. Rafael Reyes Traditional IRAs, um, certificates of deposits, things that of that nature. So never worry about retirement, but think about it always.",When do I need to worry about retirement?
s002p008s00425809e00454727,,"So this one is a tough question to deal with emotionally from it from an emotional standpoint. But here you have to think about you know, things logically, like you're not all. You may not always be there for your family. You were in your war fighter and, you know, war, state place and things do happen. Also, training accidents do happen, and not as frequently as they used to. But, you know, things happen where sometimes sailors don't come home. So you have to play for for the worst, you have to always hope for the best, but plan for the worst, and that being you not come home. So, um, another tidbit for me is to invest in additional life insurance early, early you are, Which kind of correlates to you being in better shape. The younger you are, the lower that you'll pay monthly for additional life insurance. So, of course, the, uh, what's provided for us is I think it's almost 30 bucks. Monthly is the SDO lie, which gives us $400,000 or gives your family $400,000 of life insurance and event. Something happens to you while you're out service But banks like Navy, Federal and USA have life insurance, additional life insurance policies, which are term life insurance policy and whole life insurance policies. Where in the event something happens to you while you're active duty, you can receive up to an additional. Um, I guess, you know, somewhere along the lines of, like, 1/2 a $1,000,000 for, uh, for your family and event, something happens for you to you, Um, with these policies, especially on the USA, because I have two additional with us A a term in the whole life. Uh, what happens is I pay them monthly premium for both life insurance policies. And in the event, something happens to me. My beneficiaries will receive, you know, lump sums of money in addition to the Stu alive. Now, you might ask the question. What happens if I retirement? We're not retired. Do I lose the SD alive? Well, yes, you do. But when you retire with your own life insurance policies, especially through a U. S. A. That money, the money's that you have through this year, lie will roll over and to some of these policies that you get through your say so you, don't you lose that $400,000? So that's something. Another thing for you to think about as a say, a husband or father.",What do I need to do to plan for my family in the event something happens to me? 
s002p008s00461328e00483321,,"a SZ faras benefit she should take advantage of. Um, I'm a personal fan of the V A loan when it comes to a person in the home that allows you to save a substantial a lot of money when you're buying, say, your first house. Oh, are an investment property. It comes with certain stipulations, but I think it's Ah, definitely an avenue you should venture into or think about when I decided to buy a home. Also, a lot of the credit card companies allow you to obtain credit cards with extensive fees. That's if you are on a if you are responsible enough to handle that responsibility of owning a credit card, which I assume you are because you're a junior officer in the Navy. So I'll give you, for example, and I'm not advocating for anyone cos just one that I used. American Express has a number of credit cards with um, they allow a lot of perks. For example, gold status for these hotel chains of rental car changes. You get like an upgraded member status for just being just owning the car and normally as ah, save typical consumer, you pay about 500 to 600 bucks a year in credit card fees for just having a car. But through the Civil Service Civil Servicemember Relief Act or something, you're allowed to bypass those fees and obtain that car. And though these cars give you a lot of perks and a lot of benefits, so those are just too, that I I used to my advantage by using his credit cards. I'm able to pay off my expenses and on these credit cards and obtained all the points behind them so you can use the points towards flights and hotels, vacations, even like a tournament for, like cash, depending on the situation. So those are just two things that I like to take advantage of.",What benefits should I take advantage of more?
s002p008s00502718e00515014,Relocating,"um so travel is typically paid through. Uh, I think it's, ah, a couple of different ways. If you're on orders, uh, travel can be paid for by the by the service member or through, um, basically through Millington, who's who actually provides you your orders so they'll send you out saying advance pay where you there Lots of certain amount of money to travel from point A to point B. And the idea is for you to keep my receipts and turning travel claim, uh, showing how you spent those monies for travel. Or if you're on official, like, say, for traveling for an exercise or something and you have a government travel car, you could spend those moneys through using that government travel car in a program called DTs. Which of the defense travel system if I'm not mistaken, so you're going there on every command has a typically like a yeoman or a PS who will show you how to use this program, and you go in there and you create your travel to travel from Point A to point B. Using that government travel card",How is travel paid for?
s002p008s00531607e00542101,Balancing Family,"so a cz far as having time for hobby. You will have time depending on your personal situation. So and that depends on your family requirements and your family demands and the demands placed on you by the command. So, me personally, for example, I'm in a student status here in P s. So I have ample time outside of my study and school requirements. I personally like fishing, and I'd like to do things like bowling and working on cars and things of that nature. So that's typically what I do. Go to the beach. I go fishing, work on cars or personal restoration projects, and I go Boldin and traveling. So, uh, short answers. That depends on your personal situation. You know, you'll find time to do the things that you love, given what you have to do.",What kind of hobbies do you have time for?
s002p009s00112925e00114226,,"you can ask him about anything. My job as a mentor and as a fellow sailor and service minutes to help where help is needed. So if you have a question about something, please feel free to ask.","What types of questions can I ask you about?
What types of questions should i be asking you?
what can I ask you about?
what can i ask you?
what types of things do you know about?"
s002p009s00123424e00141008,,"in the event of a particular your particular path or within your community does not work out. There are other options. You can lateral transfer on event that you decide a lot off transfer. You put in a little transfer package and transferred to another community. Personnel do it all the time, so it's not something that's uncommon. You could go from swot to HR, which is human resource is. You can lateral transfer thio the information. You can go just about anywhere. Excuse me, but that's up to you to find that information and use the resource is you have available. Your local command career counselor as well as your ex soul would definitely be able to help you explore the options that are available in the event that you're in the program and say you you failed to meet the standards set for that program. You'll have to go up on a redesignation board where you have to submit a package basically stating why you're fit to be in the Navy and what community that you like thio be considered for. I was tried it from the flight school program as an aviator, so I was ah, redesignated officer, basically. So I had to go upon this board where I submitted a package to five separate communities and one community chose me, which was so",What happens if you attrit or a particular officer path doesn't work out?
